chrom	start	end	n_pol	n_der_any	pat_den_only	pat_nea_all	pat_nea_any	pat_all_arch	pat_alt_only	pat_vin_only	pat_chag_only	callable_common	callable_den	callable_alt	callable_vin	callable_chag	div_den_alt	div_den_vin	div_den_chag	div_alt_vin	div_alt_chag	div_vin_chag	div_den_afr	div_den_eur	div_alt_afr	div_alt_eur	div_vin_afr	div_vin_eur	div_chag_afr	div_chag_eur	mean_map20	mean_rm	mean_ur	mean_bsc	n_sites	callable_frac	callable_frac_den	anc_valid_bp	hum_sub	sub_rate	repeat_frac	R_den_afr	R_alt_afr	R_vin_afr	R_chag_afr	R_nea_afr	f_nea_all	f_den_only	f_all_arch	f_alt_only	f_vin_only	f_chag_only	z_den_afr	p_den_afr	cddr	low_quality
22	46700000	46750000	1048	560	50	4	7	5	0	0	1	27905	32791	33681	33528	33090	0.00336857	0.00335065	0.0032969	8.95897e-05	0.000179179	0.000161261	0.0040693	0.00407261	0.00154027	0.0014772	0.00160654	0.00156038	0.00155279	0.00150655	0.744624	0.47079	0	728.515	1058	0.5581	0.5581	26661	213	0.0079892	0.41256	0.50935	0.192793	0.201089	0.194361	0.196081	0.00714286	0.0892857	0.00892857	0	0	0.00178571	4.55518	0.00331675	True	False
22	49050000	49100000	1434	865	16	0	0	0	0	0	0	30865	36860	37436	36691	37042	0.00233274	0.00239754	0.00247854	6.47983e-05	0.000145796	0.000145796	0.00393356	0.00379409	0.00417291	0.00359674	0.00423752	0.0036522	0.00431805	0.00372125	0.861111	0.378378	0	993.275	1450	0.6173	0.6173	28187	237	0.00840813	0.2392	0.467829	0.496295	0.503979	0.513556	0.50461	0	0.0184971	0	0	0	0	4.31952	0.0066335	True	False
22	22550000	22600000	1039	600	10	4	5	0	0	0	1	25579	30212	30607	30421	30321	0.00236522	0.00240432	0.00238477	3.90946e-05	5.86419e-05	9.77364e-05	0.00376076	0.00385218	0.00322734	0.00335492	0.00326644	0.00339402	0.00324689	0.00337431	0.674808	0.519737	0		1056	0.51158	0.51158	5849	45	0.00769362	0.37684	0.488816	0.419483	0.424564	0.422024	0.422024	0.00666667	0.0166667	0	0	0	0.00166667	4.0195	0.00995025	True	False
22	49500000	49550000	1353	778	50	2	6	0	2	0	2	31633	36589	36981	36952	36460	0.00404641	0.00407802	0.00404641	0.000727089	0.000821926	0.000569026	0.00369532	0.00358334	0.00292621	0.00243814	0.00310926	0.00250985	0.00310141	0.00254771	0.792546	0.583643	0	992.554	1388	0.63266	0.63266	28085	317	0.0112872	0.4152	0.32739	0.25925	0.275467	0.274773	0.26983	0.00257069	0.0642674	0	0.00257069	0	0.00257069	3.90587	0.013267	True	False
22	23050000	23100000	25	15	0	0	0	0	0	0	0	17193	20904	20257	20265	20044	0.00610714	0.00619438	0.0061653	0.000261734	0.00017449	0.000203571	0.00362881	0.00345125	0.00431751	0.00453543	0.00440466	0.00462268	0.00437562	0.0045936		0	0		781	0.34386	0.34386	0	0		0.33716						0	0	0	0	0	0	3.7904	0.0165837	True	False
22	22450000	22500000	748	431	4	0	0	0	0	0	0	21540	25646	25614	25741	25748	0.00150882	0.00157846	0.00155525	0.000116063	4.64253e-05	6.96379e-05	0.00348041	0.0025642	0.0030025	0.00206787	0.00307186	0.00213662	0.00304878	0.00211383	0.7425	0.437037	0		828	0.4308	0.4308	10557	91	0.00861987	0.50568	0.403766	0.348323	0.356369	0.353693	0.352795	0	0.00928074	0	0	0	0	3.53275	0.0199005	True	False
22	48600000	48650000	1204	641	39	0	9	2	2	0	0	31245	36826	36850	36821	36606	0.00270443	0.00270443	0.00307249	8.00128e-05	0.00107217	0.00107217	0.00347806	0.00354321	0.00294398	0.00307851	0.00294398	0.00307851	0.00313088	0.00305183	0.792243	0.547529	0	995.842	1245	0.6249	0.6249	27360	245	0.00895468	0.47286	0.388407	0.328764	0.328764	0.349636	0.335721	0	0.0608424	0.00312012	0.00312012	0	0	3.52867	0.0232172	True	False
22	49300000	49350000	1558	880	18	2	6	0	0	0	1	29826	33870	34131	34585	34690	0.001207	0.00113995	0.00132435	0.000201167	0.000217931	0.000318514	0.00346442	0.00273476	0.00341459	0.00265791	0.00334794	0.00260112	0.00353141	0.0027571	0.677994	0.699187	0	994	1580	0.59652	0.59652	27407	334	0.0121867	0.48566	0.284279	0.28019	0.274721	0.289776	0.281562	0.00227273	0.0204545	0	0	0	0.00113636	3.50498	0.026534	True	False
22	24150000	24200000	854	460	9	4	9	0	2	0	1	24181	29210	29639	29474	28553	0.00175758	0.00181961	0.00167487	0.000516935	0.000434225	0.000434225	0.00343796	0.00336637	0.00379749	0.00396313	0.00379415	0.00404546	0.00376568	0.00393238	0.698062	0.55794	0.961373	749.489	861	0.48362	0.48362	23764	123	0.0051759	0.5041	0.664225	0.733687	0.733041	0.72754	0.731423	0.00869565	0.0195652	0	0.00434783	0	0.00217391	3.45905	0.0298507	True	False
22	49550000	49600000	1500	786	21	0	6	0	1	1	2	31579	36760	37447	37124	37067	0.00153583	0.001615	0.00169416	0.000981665	0.000823332	0.000965832	0.00332628	0.00293559	0.00294383	0.00246614	0.0030714	0.00263332	0.0030352	0.00263152	0.830952	0.46087	0	993.857	1545	0.63158	0.63158	29446	369	0.0125314	0.29336	0.265436	0.234916	0.245096	0.242208	0.24074	0	0.0267176	0	0.00127226	0.00127226	0.00254453	3.26514	0.0331675	True	False
