chrom	start	end	n_pol	n_der_any	pat_den_only	pat_nea_all	pat_nea_any	pat_all_arch	pat_alt_only	pat_vin_only	pat_chag_only	callable_common	callable_den	callable_alt	callable_vin	callable_chag	div_den_alt	div_den_vin	div_den_chag	div_alt_vin	div_alt_chag	div_vin_chag	div_den_afr	div_den_eur	div_alt_afr	div_alt_eur	div_vin_afr	div_vin_eur	div_chag_afr	div_chag_eur	mean_map20	mean_rm	mean_ur	mean_bsc	n_sites	callable_frac	callable_frac_den	anc_valid_bp	hum_sub	sub_rate	repeat_frac	R_den_afr	R_alt_afr	R_vin_afr	R_chag_afr	R_nea_afr	f_nea_all	f_den_only	f_all_arch	f_alt_only	f_vin_only	f_chag_only	z_den_afr	p_den_afr	cddr	low_quality
21	21200000	21250000	1026	576	26	8	14	0	1	3	0	31331	35942	37169	37227	36735	0.00488334	0.0048993	0.00502697	0.000207462	0.000207462	0.000335131	0.00452882	0.0046391	0.00141256	0.001093	0.00142852	0.00110896	0.00155619	0.00123663	0.851017	0.481375	0	984.117	1044	0.62662	0.62662	30746	376	0.0122292	0.458	0.370329	0.115507	0.116812	0.127252	0.119857	0.0138889	0.0451389	0	0.00173611	0.00520833	0	5.66537	0.0031348	True	False
21	25400000	25450000	1168	680	10	6	9	19	2	0	0	30659	35941	35551	36076	35374	0.000684954	0.000684954	0.000554486	0.000260935	0.000195701	0.000195701	0.00435698	0.0043932	0.00441151	0.00444573	0.00445338	0.00449105	0.00432294	0.00436059	0.763533	0.482877	0	993.911	1184	0.61318	0.61318	30131	219	0.00726826	0.444	0.599454	0.606956	0.612716	0.59477	0.604814	0.00882353	0.0147059	0.0279412	0.00294118	0	0	5.34331	0.00626959	True	False
21	24050000	24100000	853	494	37	5	9	0	3	0	0	24883	28695	29063	29271	29088	0.00450106	0.00442069	0.00446088	0.000160752	0.00020094	4.01881e-05	0.00420806	0.00428579	0.00201767	0.00164089	0.00193729	0.00156051	0.00197748	0.0016007	0.7507	0.609053	1	991.856	857	0.49766	0.49766	24653	139	0.00563826	0.61888	0.74634	0.357853	0.343598	0.350726	0.350726	0.0101215	0.0748988	0	0.00607287	0	0	5.06419	0.00940439	True	False
21	21800000	21850000	952	563	9	9	10	0	1	0	0	25994	30475	30055	30015	30354	0.00428945	0.00434716	0.00427022	9.6176e-05	1.92352e-05	7.69408e-05	0.00420165	0.00420622	0.00290309	0.0030049	0.00296079	0.0030626	0.00288385	0.00298566	0.64313	0.688889	0	998.437	963	0.51988	0.51988	25367	231	0.00910632	0.5759	0.4614	0.318799	0.325136	0.316687	0.320207	0.0159858	0.0159858	0	0.0017762	0	0	5.05218	0.0125392	True	False
21	46250000	46300000	1129	609	52	7	15	1	4	1	0	27629	33216	34281	33461	32867	0.00456043	0.00459662	0.00454233	0.000814362	0.000760071	0.000199066	0.00414823	0.00421509	0.0020281	0.00201694	0.0021524	0.00215159	0.00209811	0.00209741	0.757494	0.52	0.746667	952	1141	0.55258	0.55258	26843	258	0.00961144	0.41154	0.431593	0.211009	0.223941	0.218293	0.217748	0.0114943	0.0853859	0.00164204	0.00656814	0.00164204	0	4.95205	0.015674	True	False
21	25450000	25500000	1071	655	8	5	9	8	0	1	0	26978	31640	31405	31838	31115	0.00105642	0.00107495	0.00087108	9.26681e-05	0.000185336	0.00020387	0.00393286	0.00416378	0.00406611	0.00448457	0.004123	0.00457499	0.00391919	0.00437264	0.813525	0.510264	0	994	1090	0.53956	0.53956	16501	146	0.00884795	0.47954	0.444494	0.459554	0.465984	0.442949	0.456163	0.00763359	0.0122137	0.0122137	0	0.00152672	0	4.54841	0.0188088	True	False
21	19250000	19300000	659	401	26	3	7	0	0	0	1	22583	26697	27125	26884	26601	0.00309968	0.0030554	0.00314396	0.000221405	4.42811e-05	0.000265687	0.00381053	0.00372279	0.00171707	0.00133729	0.00158497	0.00120445	0.00176136	0.00138157	0.616292	0.77116	1	974.653	665	0.45166	0.45166	22353	150	0.00671051	0.59724	0.567844	0.255878	0.236192	0.262477	0.251516	0.0074813	0.0648379	0	0	0	0.00249377	4.31913	0.0219436	True	False
21	22400000	22450000	963	567	38	10	11	0	1	0	0	28941	33527	34631	34972	34498	0.00312705	0.00321343	0.00328254	0.000155489	0.000224595	0.000155489	0.00373536	0.00379434	0.00253615	0.00247961	0.00262253	0.00256599	0.00269164	0.0026351	0.823958	0.388664	0	990.794	975	0.57882	0.57882	28629	199	0.00695099	0.32848	0.537385	0.364862	0.377289	0.387231	0.376461	0.0176367	0.0670194	0	0.00176367	0	0	4.17825	0.0250784	True	False
21	25350000	25400000	868	484	0	5	10	7	1	4	0	27879	32206	32482	32240	32004	0.00114782	0.00138097	0.00132716	0.000950536	0.000789124	0.00116575	0.00370835	0.00360827	0.00370275	0.00359218	0.00373263	0.00361833	0.00375578	0.00368075		0.587983	0		1007	0.55758	0.55758	17029	148	0.00869106	0.52412	0.426686	0.426042	0.429479	0.432143	0.429221	0.0103306	0	0.0144628	0.00206612	0.00826446	0	4.12763	0.0282132	True	False
21	23750000	23800000	842	469	16	1	9	2	2	0	0	25849	30257	30195	29994	30079	0.0033657	0.00249526	0.00141205	0.00129599	0.00257263	0.00147008	0.00367777	0.00378993	0.00216563	0.00206886	0.00274888	0.00275381	0.00333801	0.0034448	0.698257	0.75641	1	991.071	849	0.51698	0.51698	25595	152	0.00593866	0.66456	0.619292	0.364666	0.462878	0.562082	0.463209	0.0021322	0.0341151	0.00426439	0.00426439	0	0	4.07031	0.031348	True	False
