chrom	start	end	n_pol	n_der_any	pat_den_only	pat_nea_all	pat_nea_any	pat_all_arch	pat_alt_only	pat_vin_only	pat_chag_only	callable_common	callable_den	callable_alt	callable_vin	callable_chag	div_den_alt	div_den_vin	div_den_chag	div_alt_vin	div_alt_chag	div_vin_chag	div_den_afr	div_den_eur	div_alt_afr	div_alt_eur	div_vin_afr	div_vin_eur	div_chag_afr	div_chag_eur	mean_map20	mean_rm	mean_ur	mean_bsc	n_sites	callable_frac	callable_frac_den	anc_valid_bp	hum_sub	sub_rate	repeat_frac	R_den_afr	R_alt_afr	R_vin_afr	R_chag_afr	R_nea_afr	f_nea_all	f_den_only	f_all_arch	f_alt_only	f_vin_only	f_chag_only	z_den_afr	p_den_afr	cddr	low_quality
13	63620000	63640000	540	451	18	1	52	4	50	0	0	6260	8060	8092	7571	8290	0.0311901	0.0269569	0.0271965	0.0294728	0.0296326	0.000798722	0.0273355	0.0273504	0.0301395	0.0301205	0.00126179	0.00121727	0.00149875	0.00141497	0.897831	0.289222	0	969.92	543	0.313	0.313	6161	73	0.0118487	0.3758	2.30705	2.54369	0.106492	0.126491	0.925559	0.00221729	0.0399113	0.00886918	0.110865	0	0	44.8417	0.000436395	True	False
13	63640000	63660000	566	414	13	0	43	1	43	0	0	11290	13579	13478	13072	13231	0.0130204	0.011116	0.0108503	0.0124004	0.0121346	0.000354296	0.0110495	0.011064	0.0126988	0.0126582	0.00108818	0.0010272	0.00086674	0.000805766	0.907951	0.466837	0	942.5	571	0.5645	0.5645	11108	75	0.00675189	0.6435	1.63651	1.88078	0.161166	0.12837	0.723438	0	0.031401	0.00241546	0.103865	0	0	16.7776	0.000872791	True	False
13	86340000	86360000	408	243	6	3	4	0	0	0	1	12702	14532	15120	15230	15031	0.0070855	0.00716423	0.00716423	7.87278e-05	7.87278e-05	0.000118092	0.00618929	0.00518678	0.00164962	0.00279327	0.00172835	0.002872	0.00172835	0.002872	0.85461	0.34555	1	758.298	412	0.6351	0.6351	12574	87	0.00691904	0.37305	0.894529	0.238418	0.249796	0.249796	0.246003	0.0123457	0.0246914	0	0	0	0.00411523	8.40246	0.00130919	True	False
13	113020000	113040000	309	179	5	2	2	15	0	0	0	9140	10763	10863	10795	10881	0.000984683	0.000929978	0.000875274	0.000164114	0.000109409	5.47046e-05	0.00587392	0.00629328	0.00546941	0.00575276	0.00555969	0.00591361	0.00550499	0.00585891	0.798485	0.773913	0	994	312	0.457	0.457	8935	63	0.00705092	0.81475	0.833071	0.775701	0.788506	0.780748	0.781652	0.0111732	0.027933	0.0837989	0	0	0	7.85901	0.00174558	True	False
13	70400000	70420000	277	170	3	1	5	11	2	0	1	9015	10488	10346	10324	10214	0.000831947	0.000554631	0.000610094	0.000388242	0.000499168	0.000166389	0.00551182	0.00598774	0.00562108	0.00610242	0.00552105	0.00599149	0.00557652	0.00604696	0.697065	0.64375	0.69375	924.494	281	0.45075	0.45075	8853	84	0.00948831	0.60575	0.580907	0.592421	0.58188	0.587725	0.587342	0.00588235	0.0176471	0.0647059	0.0117647	0	0.00588235	7.23506	0.00218198	True	False
13	86320000	86340000	422	229	5	4	4	0	0	0	0	12502	14412	14724	14560	14445	0.0056391	0.0055991	0.0056391	0.000119981	0	0.000119981	0.00524226	0.00475585	0.00215242	0.00292769	0.00211242	0.0028877	0.00215242	0.00292769	0.755876	0.490446	1	819.911	426	0.6251	0.6251	12337	102	0.00826781	0.4911	0.634056	0.260337	0.2555	0.260337	0.258724	0.0174672	0.0218341	0	0	0	0	6.77054	0.00261837	True	False
13	56400000	56420000	350	205	20	2	2	0	0	0	0	12495	14156	14373	14230	14234	0.00468187	0.0047619	0.00480192	8.0032e-05	0.00020008	0.00020008	0.00492269	0.00506127	0.000887459	0.00098433	0.000967491	0.00106436	0.00100751	0.00110438	0.844388	0.616162	1	957.01	355	0.62475	0.62475	12331	81	0.00656881	0.56325	0.749403	0.135102	0.147286	0.153377	0.145255	0.0097561	0.097561	0	0	0	0	6.21986	0.00305477	True	False
13	103980000	104000000	347	209	9	2	2	0	0	0	0	10875	13302	13053	13187	12726	0.00128736	0.00128736	0.00133333	0	4.5977e-05	4.5977e-05	0.0048018	0.00386371	0.00400414	0.00316956	0.00400414	0.00316956	0.00405011	0.00321554	0.861905	0.485714	0.228571	976.429	349	0.54375	0.54375	10743	82	0.00763288	0.52485	0.629094	0.524591	0.524591	0.530614	0.526599	0.00956938	0.0430622	0	0	0	0	6.01155	0.00349116	True	False
13	23440000	23460000	186	122	4	0	0	0	0	0	0	6061	7313	7265	7240	7021	0.00131991	0.0015674	0.0014849	0.000412473	0.000329979	0.000247484	0.00478487	0.00463202	0.00427131	0.00397829	0.00459903	0.00428137	0.00451528	0.00418527	0.721698	0.892857	0	982.964	193	0.30305	0.30305	6012	67	0.0111444	0.8682	0.429352	0.383269	0.412676	0.405161	0.400369	0	0.0327869	0	0	0	0	5.98237	0.00392756	True	True
13	20940000	20960000	390	229	7	0	0	0	0	0	0	12776	14888	14729	14923	14686	0.0051268	0.00144803	0.00524421	0.00383532	0.000117408	0.00379618	0.00473957	0.00456814	0.00167857	0.00159427	0.00440689	0.00442995	0.00179574	0.00170919	0.809406	0.718447	0	957.592	452	0.6388	0.6388	0	0		0.64225						0	0.0305677	0	0	0	0	5.9043	0.00436395	True	False
13	111300000	111320000	407	218	17	4	5	0	1	0	0	11111	13464	13409	13172	12959	0.00414004	0.00414004	0.00414004	0.000180002	0.000180002	0.000135001	0.0047361	0.00489173	0.00305797	0.00374235	0.00301296	0.00369735	0.00303557	0.00373318	0.812672	0.432	1	924.392	412	0.55555	0.55555	10993	91	0.008278	0.4208	0.572131	0.369409	0.363973	0.366703	0.366695	0.0183486	0.0779817	0	0.00458716	0	0	5.89834	0.00480035	True	False
13	72540000	72560000	352	205	13	2	4	0	0	0	2	10709	12713	12601	12777	12253	0.00490242	0.00508918	0.00504249	0.000233449	0.000186759	0.000326828	0.00469374	0.0048844	0.00174734	0.0014623	0.00191892	0.0016692	0.00187223	0.00162251	0.880787	0.324324	1	947.068	356	0.53545	0.53545	10600	81	0.00764151	0.51345	0.614243	0.228665	0.251118	0.245008	0.241597	0.0097561	0.0634146	0	0	0	0.0097561	5.82534	0.00523674	True	False
13	98180000	98200000	359	195	6	16	18	16	2	0	0	12017	13934	13861	14094	13689	0.00212199	0.00208039	0.00228842	0.000208039	0.000457685	0.000457685	0.00466974	0.00469933	0.00572794	0.00574143	0.00574525	0.00578097	0.00556095	0.00549823	0.757576	0.5	1	694.467	364	0.60085	0.60085	11555	77	0.00666378	0.45945	0.700765	0.859564	0.862161	0.834503	0.852076	0.0820513	0.0307692	0.0820513	0.0102564	0	0	5.78398	0.00567314	True	False
13	67200000	67220000	395	238	15	2	4	14	0	1	0	13023	15106	15103	15168	15041	0.00218844	0.0023804	0.00222683	0.000191968	3.83936e-05	0.000153574	0.00463756	0.00471205	0.00311977	0.0031234	0.00331174	0.00331475	0.00315817	0.00316164	0.879477	0.157025	0	907.455	402	0.65115	0.65115	12890	95	0.00737005	0.1417	0.629245	0.423304	0.449351	0.428514	0.433723	0.00840336	0.0630252	0.0588235	0	0.00420168	0	5.72853	0.00610954	True	False
13	43580000	43600000	281	169	1	0	3	0	0	0	0	9705	11598	11296	11491	11385	0.000824317	0.00139104	0.00015456	0.000772798	0.000875837	0.00144256	0.00462872	0.00489338	0.00431688	0.00455344	0.00424736	0.00447109	0.00468024	0.0049449	0.654348	0.782609	0	915.678	284	0.48525	0.48525	9610	69	0.00718002	0.69375	0.644666	0.601236	0.591552	0.651842	0.614877	0	0.00591716	0	0	0	0	5.71329	0.00654593	True	False
13	46140000	46160000	399	233	5	1	4	0	1	0	0	11975	13591	13938	13889	13672	0.00517745	0.00517745	0.0051357	0.000584551	0.000542797	8.35073e-05	0.00458242	0.00491858	0.00147375	0.000855299	0.00155841	0.000860109	0.00151665	0.000818355	0.805316	0.474576	0	815.822	400	0.59875	0.59875	11866	69	0.00581493	0.4361	0.788044	0.253442	0.268001	0.26082	0.260754	0.00429185	0.0214592	0	0.00429185	0	0	5.63351	0.00698233	True	False
13	60160000	60180000	284	154	3	6	7	0	1	0	0	8101	9503	9669	9639	9301	0.00141958	0.0014813	0.00166646	0.000185162	0.000370325	0.000432045	0.00457465	0.00588688	0.00488288	0.00608162	0.0049446	0.00614334	0.00512976	0.0063285	0.647727	0.8	0	882.8	294	0.40505	0.40505	7959	47	0.00590526	0.8019	0.774673	0.826869	0.837321	0.868677	0.844289	0.038961	0.0194805	0	0.00649351	0	0	5.62011	0.00741872	True	False
