chrom	start	end	n_pol	n_der_any	pat_den_only	pat_nea_all	pat_nea_any	pat_all_arch	pat_alt_only	pat_vin_only	pat_chag_only	callable_common	callable_den	callable_alt	callable_vin	callable_chag	div_den_alt	div_den_vin	div_den_chag	div_alt_vin	div_alt_chag	div_vin_chag	div_den_afr	div_den_eur	div_alt_afr	div_alt_eur	div_vin_afr	div_vin_eur	div_chag_afr	div_chag_eur	mean_map20	mean_rm	mean_ur	mean_bsc	n_sites	callable_frac	callable_frac_den	anc_valid_bp	hum_sub	sub_rate	repeat_frac	R_den_afr	R_alt_afr	R_vin_afr	R_chag_afr	R_nea_afr	f_nea_all	f_den_only	f_all_arch	f_alt_only	f_vin_only	f_chag_only	z_den_afr	p_den_afr	cddr	low_quality
20	24920000	24940000	420	246	7	1	2	0	0	0	0	10046	12040	12151	12032	11915	0.00139359	0.00159267	0.00149313	0.000199084	9.95421e-05	9.95421e-05	0.00542776	0.00531507	0.0047584	0.00463392	0.00495749	0.00483301	0.00485794	0.00473347	0.80303	0.398496	1	702.602	428	0.5023	0.5023	9913	107	0.0107939	0.47355	0.502855	0.440842	0.459286	0.450064	0.450064	0.00406504	0.0284553	0	0	0	0	7.2772	0.000703482	True	False
20	11320000	11340000	404	227	12	3	4	18	1	0	0	12988	15286	15307	15624	15356	0.00119341	0.00115491	0.00115491	0.000192485	3.84971e-05	0.000153988	0.00505057	0.00532147	0.00454906	0.00482104	0.00451109	0.00478255	0.00451056	0.00478255	0.877732	0.336066	1	928.336	410	0.6494	0.6494	12902	86	0.00666563	0.37795	0.757703	0.682465	0.676768	0.67669	0.678641	0.0132159	0.0528634	0.0792952	0.00440529	0	0	6.60601	0.00140696	True	False
20	59960000	59980000	460	256	23	1	1	0	0	0	0	11860	14581	14677	14457	14404	0.00387858	0.00392074	0.00392074	0.000210793	0.000126476	8.4317e-05	0.0047984	0.00451179	0.00286708	0.00237023	0.0029861	0.00252235	0.00291083	0.00244382	0.880062	0.418803	0.74359	993.744	464	0.593	0.593	11524	77	0.00668171	0.30415	0.718139	0.429094	0.446906	0.435642	0.437214	0.00390625	0.0898438	0	0	0	0	6.15728	0.00211045	True	False
20	54020000	54040000	319	172	13	4	6	0	0	0	0	10294	12194	12324	12168	11734	0.00480863	0.00490577	0.0048572	0.00024286	0.000194288	0.00024286	0.00463126	0.00452903	0.00101747	0.000774412	0.00111461	0.000871556	0.00106604	0.000822984	0.702381	0.777778	1	982.806	324	0.5147	0.5147	10156	47	0.00462781	0.70835	1.00075	0.219859	0.240851	0.230355	0.230355	0.0232558	0.0755814	0	0	0	0	5.85987	0.00281393	True	False
20	45060000	45080000	313	168	0	3	3	1	0	0	0	11153	12639	12664	12995	12712	0.00461759	0.00457276	0.00461759	4.4831e-05	8.9662e-05	4.4831e-05	0.00461027	0.00468103	0.00135157	0.00156529	0.00130674	0.00152046	0.00135157	0.00156529		0.745455	0		328	0.55765	0.55765	9313	65	0.00697949	0.77605	0.660545	0.193649	0.187226	0.193649	0.191508	0.0178571	0	0.00595238	0	0	0	5.82251	0.00351741	True	False
20	12260000	12280000	344	175	6	2	4	13	2	0	0	10596	12219	12255	12064	12246	0.00240657	0.000849377	0.00080219	0.00184032	0.00179313	4.71876e-05	0.00446544	0.00440194	0.00269083	0.00291067	0.00408894	0.00402425	0.00404175	0.00397707	0.817935	0.623656	0	968.409	346	0.5298	0.5298	10447	86	0.00823203	0.6198	0.542447	0.326873	0.496711	0.490979	0.438187	0.0114286	0.0342857	0.0742857	0.0114286	0	0	5.5648	0.00422089	True	False
20	17660000	17680000	384	201	27	0	2	0	1	1	0	11997	14618	15764	15161	14100	0.00416771	0.00420939	0.00420939	0.000125031	0.000125031	0.000125031	0.00433995	0.0042171	0.00124124	0.00106392	0.00128292	0.00110559	0.00128292	0.00110559	0.811224	0.57	1	917.44	387	0.59985	0.59985	11848	62	0.00523295	0.46285	0.829351	0.237198	0.245162	0.245162	0.242507	0	0.134328	0	0.00497512	0.00497512	0	5.3415	0.00492438	True	False
20	61160000	61180000	578	340	5	3	8	1	4	0	0	13324	15754	15976	15981	15939	0.00108826	0.000637947	0.00303963	0.000450315	0.0030021	0.00277694	0.00423055	0.00409502	0.00428976	0.00425506	0.00422482	0.0041133	0.004061	0.00401083	0.943487	0.208333	0	966.188	587	0.6662	0.6662	12148	69	0.00567995	0.18295	0.744822	0.755245	0.743813	0.71497	0.738009	0.00882353	0.0147059	0.00294118	0.0117647	0	0	5.14683	0.00562786	True	False
20	51180000	51200000	308	179	9	5	7	2	0	0	0	11685	13420	13872	13884	13778	0.00402225	0.00290971	0.00282413	0.00205392	0.00196834	0.00205392	0.00416677	0.00424269	0.00145089	0.00163804	0.0029809	0.00311961	0.00289532	0.00303403	0.781085	0.554688	0	879.312	317	0.58425	0.58425	11320	73	0.00644876	0.62585	0.646135	0.224987	0.462244	0.448973	0.378734	0.027933	0.0502793	0.0111732	0	0	0	5.03333	0.00633134	True	False
20	61180000	61200000	457	264	8	1	4	3	2	0	0	11627	14218	14365	14150	14116	0.00172013	0.00154812	0.00344027	0.00051604	0.0025802	0.0025802	0.00411693	0.00425104	0.00389087	0.0040108	0.00389087	0.00401115	0.00339918	0.00341184	0.827957	0.559322	0	970	482	0.58135	0.58135	9676	85	0.00878462	0.4265	0.468653	0.442919	0.442919	0.386947	0.424262	0.00378788	0.030303	0.0113636	0.00757576	0	0	4.94465	0.00703482	True	False
