chrom	start	end	n_pol	n_der_any	pat_den_only	pat_nea_all	pat_nea_any	pat_all_arch	pat_alt_only	pat_vin_only	pat_chag_only	callable_common	callable_den	callable_alt	callable_vin	callable_chag	div_den_alt	div_den_vin	div_den_chag	div_alt_vin	div_alt_chag	div_vin_chag	div_den_afr	div_den_eur	div_alt_afr	div_alt_eur	div_vin_afr	div_vin_eur	div_chag_afr	div_chag_eur	mean_map20	mean_rm	mean_ur	mean_bsc	n_sites	callable_frac	callable_frac_den	anc_valid_bp	hum_sub	sub_rate	repeat_frac	R_den_afr	R_alt_afr	R_vin_afr	R_chag_afr	R_nea_afr	f_nea_all	f_den_only	f_all_arch	f_alt_only	f_vin_only	f_chag_only	z_den_afr	p_den_afr	cddr	low_quality
13	19600000	19650000	895	549	11	3	25	1	19	2	0	16451	19866	19836	19664	19887	0.0054404	0.00495411	0.00477175	0.00449821	0.00434624	0.000364719	0.0054768	0.00533354	0.00608908	0.00606147	0.00258083	0.00251567	0.00239847	0.00233337	0.826923	0.358575	0	960.125	923	0.32902	0.32902	3476	34	0.00978136	0.39944	0.559922	0.622519	0.263852	0.245209	0.377193	0.00546448	0.0200364	0.00182149	0.0346084	0.00364299	0	7.92072	0.00108108	True	False
13	113000000	113050000	891	519	11	4	9	20	5	0	0	24616	28958	28979	29080	28985	0.00113747	0.0010156	0.00103591	0.00020312	0.000223432	6.0936e-05	0.00478541	0.00499009	0.00450314	0.00457932	0.004395	0.00449755	0.00441114	0.00451786	0.828704	0.568627	0	993.8	898	0.49232	0.49232	22536	186	0.00825346	0.58006	0.579806	0.545606	0.532504	0.534459	0.537523	0.00770713	0.0211946	0.0385356	0.00963391	0	0	6.58592	0.00216216	True	False
13	62050000	62100000	850	507	18	13	16	4	2	1	0	29564	34863	34326	35082	33876	0.00277364	0.00275673	0.00273982	0.00020295	0.000152212	0.000186037	0.00445658	0.00448262	0.00462424	0.00464467	0.00462186	0.00464521	0.00466658	0.00469487	0.779	0.538462	1	900.549	996	0.59128	0.59128	21258	130	0.00611534	0.45196	0.728754	0.75617	0.755782	0.763094	0.758349	0.025641	0.035503	0.00788955	0.00394477	0.00197239	0	5.95107	0.00324324	True	False
13	86300000	86350000	963	525	14	7	7	0	0	0	0	30328	35057	35477	35359	35120	0.00438539	0.00443485	0.00443485	0.000115405	4.94592e-05	8.24321e-05	0.0041868	0.00383643	0.00204322	0.00261172	0.0020827	0.00265509	0.0020827	0.00265509	0.80455	0.5	1	837.617	971	0.60656	0.60656	29907	223	0.00745645	0.47036	0.561501	0.27402	0.279315	0.279315	0.27755	0.0133333	0.0266667	0	0	0	0	5.43024	0.00432432	True	False
13	86650000	86700000	833	484	30	8	9	0	0	0	0	27914	32361	33787	33865	33454	0.00291968	0.00297342	0.00293759	5.37365e-05	1.79122e-05	3.58243e-05	0.00409373	0.00417464	0.00280253	0.00333528	0.00285626	0.00338865	0.00282044	0.00335301	0.781609	0.561644	0	941.479	839	0.55828	0.55828	27091	166	0.0061275	0.54896	0.668091	0.457369	0.466138	0.460292	0.461266	0.0165289	0.0619835	0	0	0	0	5.25055	0.00540541	True	False
13	56400000	56450000	765	429	28	3	5	2	1	0	0	27133	31459	31367	31145	31306	0.00346442	0.00355655	0.00357498	0.000128994	0.000184277	0.00016585	0.00383221	0.00387202	0.00105001	0.00102769	0.00114215	0.00111983	0.00116058	0.00113826	0.76936	0.610837	1	957.389	794	0.54266	0.54266	23793	164	0.00689278	0.67936	0.555974	0.152335	0.165702	0.168376	0.162137	0.00699301	0.0652681	0.004662	0.002331	0	0	4.74565	0.00648649	True	False
13	60150000	60200000	793	413	10	14	18	0	4	0	0	24024	28289	28556	28552	27927	0.00137363	0.00129038	0.00137363	0.000228938	0.000333	0.00024975	0.00382257	0.0048377	0.00403967	0.00496738	0.00395689	0.00488546	0.00401168	0.0049299	0.691111	0.683544	0.0506329	897.532	813	0.48048	0.48048	23717	140	0.00590294	0.70692	0.64757	0.684349	0.670326	0.679607	0.678094	0.0338983	0.0242131	0	0.00968523	0	0	4.72705	0.00756757	True	False
13	107400000	107450000	901	498	21	7	11	0	3	0	1	27483	31954	31527	31880	31579	0.00280173	0.0028927	0.00231052	0.000218317	0.000836881	0.000855074	0.00367802	0.00349256	0.0024874	0.00186587	0.00257831	0.00195684	0.00265992	0.00224244	0.804348	0.576271	0	982.476	948	0.54966	0.54966	25422	192	0.00755251	0.44136	0.486992	0.329348	0.341385	0.35219	0.340974	0.0140562	0.0421687	0	0.0060241	0	0.00200803	4.44797	0.00864865	True	False
13	112550000	112600000	1132	638	12	17	25	2	3	1	1	29265	34449	34892	34509	34349	0.00261404	0.00263113	0.00268239	0.000290449	0.00032462	0.000239194	0.00354984	0.00408759	0.00366157	0.00413597	0.00367862	0.00415176	0.00372947	0.00420367	0.811815	0.545455	0	994	1142	0.5853	0.5853	28886	265	0.00917399	0.3632	0.386946	0.399125	0.400984	0.406526	0.402212	0.0266458	0.0188088	0.0031348	0.00470219	0.0015674	0.0015674	4.20051	0.00972973	True	False
13	98150000	98200000	771	407	18	24	26	22	2	0	0	27580	33010	32481	32747	32305	0.00235678	0.0024293	0.00246555	0.000181291	0.000235678	0.000253807	0.00351484	0.0035184	0.00439141	0.00438958	0.00445334	0.00446119	0.00431865	0.00428361	0.759545	0.557018	1	678.474	779	0.5516	0.5516	26954	158	0.00586184	0.52032	0.599613	0.749153	0.759718	0.73674	0.748537	0.0589681	0.044226	0.0540541	0.004914	0	0	4.13293	0.0108108	True	False
13	92900000	92950000	672	377	11	0	4	0	2	1	0	21637	25487	25332	25372	24817	0.00235707	0.0024264	0.00235707	0.000254194	0.00016176	0.000184869	0.00348602	0.00355997	0.00307614	0.0027788	0.00316002	0.00286262	0.00305247	0.00275404	0.666033	0.624549	0.711191	973.695	676	0.43274	0.43274	21301	119	0.00558659	0.5289	0.623998	0.550629	0.565645	0.546392	0.554222	0	0.0291777	0	0.00530504	0.00265252	0	4.0773	0.0118919	True	False
13	87150000	87200000	689	376	11	7	16	0	1	1	0	25473	30304	30061	30531	29637	0.00453421	0.00443607	0.00449496	0.000372944	0.000235544	0.000255172	0.00346333	0.0037568	0.00192381	0.00161396	0.00182567	0.00151582	0.00188455	0.0015747	0.701996	0.763975	1	968.332	694	0.50946	0.50946	25242	152	0.00602171	0.6877	0.57514	0.319479	0.303181	0.31296	0.311873	0.018617	0.0292553	0	0.00265957	0.00265957	0	4.03349	0.012973	True	False
13	90700000	90750000	976	570	7	5	6	11	0	0	0	31041	36301	35833	36041	36294	0.000483232	0.000483232	0.000467124	0.000177185	0.0002094	0.000161077	0.00340627	0.00378396	0.00348557	0.00385742	0.00358079	0.00397155	0.00356471	0.00395544	0.831418	0.566038	0	981.943	985	0.62082	0.62082	30726	180	0.00585823	0.47862	0.58145	0.594986	0.611242	0.608496	0.604908	0.00877193	0.0122807	0.0192982	0	0	0	3.92333	0.0140541	True	False
13	24600000	24650000	993	592	8	7	9	4	2	0	0	30486	35447	35868	35468	35267	0.00129568	0.00134488	0.00141048	0.000114807	0.000180411	6.56039e-05	0.00338069	0.00332491	0.00399926	0.00408665	0.00404833	0.0041347	0.00410187	0.0041636	0.773333	0.50495	0	975.515	1002	0.60972	0.60972	30110	231	0.00767187	0.43972	0.440661	0.521288	0.527685	0.534664	0.527879	0.0118243	0.0135135	0.00675676	0.00337838	0	0	3.87395	0.0151351	True	False
13	114150000	114200000	760	435	11	1	3	0	2	0	0	24923	30336	30527	30057	30707	0.000662039	0.000902781	0.00078241	0.000481483	0.000320989	0.000401236	0.00337942	0.00276852	0.00308313	0.00248227	0.00311038	0.0023761	0.00311615	0.00244347	0.836765	0.609137	0	898.376	900	0.49846	0.49846	17854	99	0.00554498	0.4053	0.609455	0.556022	0.560935	0.561977	0.559645	0.00229885	0.0252874	0	0.0045977	0	0	3.87149	0.0162162	True	False
13	84000000	84050000	850	469	46	5	9	0	0	0	0	27334	31891	32465	31966	31806	0.0035304	0.00358528	0.00354869	0.000128046	0.00016463	0.000109753	0.00326984	0.00315033	0.001354	0.00129406	0.00140887	0.00134894	0.00137229	0.00131235	0.763566	0.684685	0	955	856	0.54668	0.54668	26996	250	0.00926063	0.62692	0.35309	0.14621	0.152136	0.148185	0.148844	0.010661	0.098081	0	0	0	0	3.65993	0.0172973	True	False
13	85800000	85850000	808	467	7	2	3	0	1	0	0	25967	32245	30595	30648	30669	0.00336966	0.0033119	0.00329264	0.000288828	0.000269573	0.000211807	0.00317172	0.00311921	0.00266158	0.00233013	0.00260137	0.00225162	0.00258267	0.00223528	0.812236	0.52459	0	971.328	817	0.51934	0.51934	23889	147	0.00615346	0.46818	0.515437	0.432534	0.422749	0.41971	0.424998	0.00428266	0.0149893	0	0.00214133	0	0	3.4705	0.0183784	True	False
13	29950000	30000000	845	476	23	3	10	1	2	0	0	26869	31690	31765	31850	31693	0.0033868	0.00362872	0.00342402	0.00109792	0.000186088	0.000986267	0.00315007	0.00339944	0.00223956	0.00240105	0.00222366	0.00217412	0.00221457	0.00242407	0.654809	0.704797	1	963.354	858	0.53738	0.53738	26553	177	0.00666591	0.63232	0.472563	0.335972	0.333586	0.332223	0.333927	0.00630252	0.0483193	0.00210084	0.00420168	0	0	3.4287	0.0194595	True	False
13	112900000	112950000	731	381	7	6	10	1	4	0	0	19826	23046	23328	23453	23142	0.00244628	0.00257238	0.00257238	0.00042873	0.00042873	0.000151316	0.00314856	0.00309437	0.00223596	0.00177526	0.00231475	0.00177647	0.00231475	0.00177647	0.821759	0.672619	0	993.506	753	0.39652	0.39652	19493	285	0.0146206	0.27118	0.215351	0.152932	0.158321	0.158321	0.156525	0.015748	0.0183727	0.00262467	0.0104987	0	0	3.42579	0.0205405	True	False
13	96100000	96150000	704	369	9	6	7	7	0	0	0	22933	26280	26779	26532	26430	0.00222387	0.00220207	0.00226747	6.54079e-05	4.36053e-05	0.000109013	0.00309856	0.0031448	0.00229873	0.00268777	0.00227693	0.00266597	0.00234234	0.00273137	0.622963	0.66087	1	876.257	708	0.45866	0.45866	22504	142	0.00630999	0.58398	0.491056	0.3643	0.360845	0.371211	0.365452	0.0162602	0.0243902	0.0189702	0	0	0	3.32926	0.0216216	True	False
13	24750000	24800000	750	450	7	2	3	2	1	0	0	26233	31770	31688	31262	31282	0.000667099	0.000628979	0.000667099	0.00011436	0.00015248	3.81199e-05	0.00309156	0.0031802	0.00296861	0.00304807	0.00295286	0.00303466	0.00299087	0.00307278	0.780225	0.551724	0	952.675	818	0.52466	0.52466	23326	163	0.00698791	0.48192	0.442416	0.424821	0.422568	0.428006	0.425132	0.00444444	0.0155556	0.00444444	0.00222222	0	0	3.31575	0.0227027	True	False
