chrom	start	end	n_pol	n_der_any	pat_den_only	pat_nea_all	pat_nea_any	pat_all_arch	pat_alt_only	pat_vin_only	pat_chag_only	callable_common	callable_den	callable_alt	callable_vin	callable_chag	div_den_alt	div_den_vin	div_den_chag	div_alt_vin	div_alt_chag	div_vin_chag	div_den_afr	div_den_eur	div_alt_afr	div_alt_eur	div_vin_afr	div_vin_eur	div_chag_afr	div_chag_eur	mean_map20	mean_rm	mean_ur	mean_bsc	n_sites	callable_frac	callable_frac_den	anc_valid_bp	hum_sub	sub_rate	repeat_frac	R_den_afr	R_alt_afr	R_vin_afr	R_chag_afr	R_nea_afr	f_nea_all	f_den_only	f_all_arch	f_alt_only	f_vin_only	f_chag_only	z_den_afr	p_den_afr	cddr	low_quality
18	62560000	62580000	352	206	22	0	2	0	2	0	0	10901	12424	12828	12814	12853	0.00499954	0.00490781	0.00490781	9.17347e-05	9.17347e-05	0	0.00543925	0.00555675	0.000778754	0.000903101	0.00068702	0.000811366	0.00068702	0.000811366	0.854167	0.592593	1	980.704	356	0.54505	0.54505	10837	97	0.00895082	0.57935	0.607682	0.0870037	0.0767549	0.0767549	0.0801712	0	0.106796	0	0.00970874	0	0	7.22268	0.000556948	True	False
18	75880000	75900000	546	297	1	0	0	0	0	0	0	13216	15709	15902	15867	15328	0.00158898	0.00274289	0.00279964	0.0014944	0.00155115	0.000302663	0.00532141	0.00504187	0.00543059	0.0049099	0.00559294	0.00483707	0.00562138	0.00488332	0.837413	0.440559	1	999.224	555	0.6608	0.6608	13019	158	0.0121361	0.264	0.438477	0.447474	0.460851	0.463195	0.457174	0	0.003367	0	0	0	0	7.01479	0.0011139	True	False
18	75900000	75920000	510	273	0	0	2	1	1	1	0	12470	14709	14629	14860	14535	0.00136327	0.00272654	0.00276664	0.00148356	0.00148356	0.000200481	0.0051749	0.00493823	0.00480985	0.00454005	0.00444455	0.00413597	0.00448452	0.00418196	0.898718	0.364964	1	995.226	513	0.6235	0.6235	12321	116	0.00941482	0.34905	0.549655	0.51088	0.472081	0.476326	0.486429	0	0	0.003663	0.003663	0.003663	0	6.75634	0.00167084	True	False
18	61480000	61500000	371	220	6	1	6	2	0	0	2	11395	13555	13233	13535	13269	0.000833699	0.000745941	0.000965336	0.000438789	0.000482668	0.000658183	0.00501274	0.00573176	0.00488111	0.00560012	0.00479335	0.00551237	0.00501274	0.00573167	0.821705	0.496183	0	758.29	381	0.56975	0.56975	11266	134	0.0118942	0.45705	0.421444	0.410377	0.402999	0.421444	0.411607	0.00454545	0.0272727	0.00909091	0	0	0.00909091	6.47027	0.00222779	True	False
18	47260000	47280000	438	274	9	2	6	1	0	2	0	11867	13841	13872	14074	13503	0.00332856	0.00349709	0.00349709	0.000337069	0.000252802	0.000505604	0.00482847	0.00517208	0.0025592	0.00271451	0.00272773	0.00288305	0.00272773	0.00288305	0.830052	0.527559	1	816.409	441	0.59335	0.59335	11727	77	0.00656604	0.55	0.735369	0.389763	0.41543	0.41543	0.406874	0.00729927	0.0328467	0.00364964	0	0.00729927	0	6.14519	0.00278474	True	False
18	55500000	55520000	261	162	4	1	2	2	0	0	0	8769	10472	10577	10433	10251	0.000627209	0.000684229	0.00057019	0.000228076	5.7019e-05	0.000228076	0.00477747	0.00525283	0.00451671	0.00506818	0.00457373	0.0051252	0.00445969	0.00501116	0.661215	0.567568	0.621622	945.009	265	0.43845	0.43845	8555	64	0.00748101	0.63415	0.638612	0.603756	0.611378	0.596134	0.603756	0.00617284	0.0246914	0.0123457	0	0	0	6.05522	0.00334169	True	False
18	1960000	1980000	430	261	12	0	0	0	0	0	0	12818	15015	14986	14892	14661	0.00315962	0.00397878	0.00323763	0.00195038	7.80153e-05	0.00187237	0.0047638	0.00415484	0.00412043	0.00358372	0.00299592	0.00300853	0.00406815	0.00357628	0.605297	0.634328	0	987.209	436	0.6409	0.6409	12677	91	0.00717835	0.3875	0.663635	0.574008	0.417355	0.566724	0.519363	0	0.045977	0	0	0	0	6.03112	0.00389864	True	False
18	28600000	28620000	410	230	2	0	1	1	1	0	0	13017	14935	15086	14980	14650	0.000845049	0.000921871	0.000921871	0.000384113	0.000384113	7.68226e-05	0.00443006	0.00459375	0.00449003	0.00465965	0.00457255	0.00473647	0.00457255	0.00473647	0.861111	0.577586	1	693.414	417	0.65085	0.65085	12857	94	0.00731119	0.48015	0.605929	0.614131	0.625418	0.625418	0.621656	0	0.00869565	0.00434783	0.00434783	0	0	5.44236	0.00445558	True	False
18	26940000	26960000	330	191	6	3	6	17	3	0	0	10927	12701	12962	12941	12640	0.00242519	0.000732131	0.000732131	0.00215064	0.00215064	0	0.00441881	0.00435863	0.00275089	0.00264765	0.00441992	0.00435863	0.00441992	0.00435863	0.809871	0.396226	1	965.208	330	0.54635	0.54635	10834	58	0.00535352	0.48525	0.825402	0.513847	0.825611	0.825611	0.72169	0.0157068	0.0314136	0.0890052	0.0157068	0	0	5.42251	0.00501253	True	False
18	34140000	34160000	426	231	2	3	5	20	2	0	0	12537	15066	14851	14577	14405	0.000677993	0.000797639	0.000717875	0.000358938	0.000279174	0.000239292	0.00435792	0.00430904	0.00462733	0.00458789	0.00474673	0.00470436	0.00466697	0.0046246	0.836336	0.532787	0	889.959	432	0.62685	0.62685	12328	88	0.00713822	0.45425	0.610506	0.648247	0.664974	0.6538	0.655674	0.012987	0.00865801	0.0865801	0.00865801	0	0	5.31511	0.00556948	True	False
18	53820000	53840000	296	164	4	4	6	2	0	0	0	10953	12456	12482	12703	12442	0.000776043	0.000776043	0.000730393	0.000136949	0.000136949	0.000136949	0.00426562	0.00410173	0.00431127	0.00412124	0.00431127	0.00412124	0.00426562	0.00407559	0.659933	0.56	0	917.77	296	0.54765	0.54765	10877	60	0.00551623	0.49525	0.773285	0.78156	0.78156	0.773285	0.778802	0.0243902	0.0243902	0.0121951	0	0	0	5.15227	0.00612643	True	False
18	9960000	9980000	323	173	7	4	4	13	0	0	0	11168	13773	13441	13198	13374	0.00116404	0.00129835	0.00125358	0.000134312	8.95415e-05	0.000134312	0.00422433	0.00410203	0.00377662	0.00365432	0.00391093	0.00378864	0.00386616	0.00374387	0.91886	0.461538	1	836.949	328	0.5584	0.5584	11023	70	0.00635036	0.4796	0.665211	0.59471	0.61586	0.60881	0.60646	0.0231214	0.0404624	0.0751445	0	0	0	5.07943	0.00668338	True	False
18	51880000	51900000	406	225	19	2	6	0	1	0	0	12674	14696	15018	14978	15061	0.004813	0.0048919	0.00497081	0.000394508	0.00047341	7.89017e-05	0.00419963	0.00432927	0.00288521	0.00275094	0.00296411	0.00282984	0.00304301	0.00290874	0.880952	0.448598	1	565.85	410	0.6337	0.6337	12463	103	0.00826446	0.42755	0.508155	0.34911	0.358657	0.368204	0.358657	0.00888889	0.0844444	0	0.00444444	0	0	5.03586	0.00724032	True	False
18	69960000	69980000	372	226	4	3	5	0	0	0	0	11265	13046	13295	12948	12979	0.00461607	0.00457168	0.0045273	0.000488238	0.000266312	0.000488238	0.00412844	0.00424683	0.00167033	0.00117155	0.00167987	0.0011674	0.00163548	0.00112302	0.836758	0.418919	0	990.946	376	0.56325	0.56325	11139	94	0.00843882	0.5744	0.48922	0.197934	0.199064	0.193805	0.196934	0.0132743	0.0176991	0	0	0	0	4.91028	0.00779727	True	False
18	57680000	57700000	229	135	0	0	0	1	0	0	0	7292	8434	8553	8458	8315	0.00425123	0.00425123	0.00425123	0	0	0	0.00412463	0.00428945	0.00183812	0.00176502	0.00183812	0.00176502	0.00183812	0.00176502	0.685185	0.466667	0	982	229	0.3646	0.3646	7204	53	0.00735702	0.5908	0.560639	0.249846	0.249846	0.249846	0.249846	0	0	0.00740741	0	0	0	4.90355	0.00835422	True	False
18	51900000	51920000	311	164	19	4	6	0	0	0	0	10155	11658	11843	11827	11661	0.00349581	0.00369276	0.00369276	0.000196947	0.000196947	0	0.00410417	0.00397392	0.00175073	0.0015341	0.00194768	0.00173105	0.00194768	0.00173105	0.814103	0.520408	1	585	314	0.50775	0.50775	9650	77	0.00797927	0.47455	0.514353	0.21941	0.244093	0.244093	0.235865	0.0243902	0.115854	0	0	0	0	4.86745	0.00891117	True	False
18	28840000	28860000	374	208	4	2	4	0	0	0	0	12662	15086	14869	15090	14928	0.00248776	0.00248776	0.00434371	0.00229032	0.00221134	0.00217185	0.00406815	0.00418569	0.00269916	0.00274307	0.00276745	0.00285464	0.00146674	0.00152358	0.807065	0.526316	1	732.421	379	0.6331	0.6331	12544	119	0.00948661	0.3422	0.428831	0.284523	0.291721	0.154612	0.243619	0.00961538	0.0192308	0	0	0	0	4.80391	0.00946811	True	False
18	50940000	50960000	383	208	13	4	7	0	2	0	0	12615	14613	14457	14572	14285	0.00233849	0.00217994	0.00241776	0.000158541	0.0013476	0.00118906	0.0040591	0.00325626	0.00361675	0.00245811	0.00358916	0.00237317	0.002903	0.00243056	0.6875	0.540373	1	626.161	386	0.63075	0.63075	12502	75	0.00599904	0.27245	0.676624	0.602888	0.59829	0.48391	0.561696	0.0192308	0.0625	0	0.00961538	0	0	4.78794	0.0100251	True	False
18	65580000	65600000	366	204	3	0	6	1	0	2	0	10595	12258	12065	12374	12114	0.00363379	0.000660689	0.00368098	0.00353941	4.71921e-05	0.0035866	0.00397986	0.00474889	0.00270418	0.00197162	0.00388447	0.00463893	0.00275137	0.00201881	0.745192	0.555556	1	987.741	367	0.52975	0.52975	10475	90	0.00859189	0.355	0.463211	0.314736	0.452109	0.320229	0.362358	0	0.0147059	0.00490196	0	0.00980392	0	4.64816	0.010582	True	False
18	20020000	20040000	283	155	6	0	1	0	1	0	0	10383	12453	12532	12720	11962	0.00231147	0.000818646	0.00390061	0.00192623	0.00192623	0.00365983	0.00397506	0.00370328	0.00219464	0.00225493	0.00375627	0.00348604	0.000632996	0.00102381	0.816667	0.49505	0	900.079	285	0.51915	0.51915	9295	67	0.00720818	0.5441	0.551464	0.304465	0.521113	0.0878164	0.304465	0	0.0387097	0	0.00645161	0	0	4.63969	0.011139	True	False
18	8580000	8600000	323	189	1	0	1	1	0	0	0	10238	11991	11616	11881	12002	0.000488377	0.00180699	0.00136745	0.00151397	0.000879078	0.00063489	0.00394719	0.00439671	0.00407871	0.00462109	0.00318334	0.00357141	0.00365065	0.00410862	0.655678	0.778947	1	950.547	327	0.5119	0.5119	10115	85	0.00840336	0.72245	0.469715	0.485366	0.378817	0.434428	0.43287	0	0.00529101	0.00529101	0	0	0	4.59053	0.0116959	True	False
18	13900000	13920000	279	159	0	0	1	0	0	0	0	8435	10196	10054	10284	10039	0.00462359	0.00379372	0.00379372	0.00130409	0.00130409	0	0.00393472	0.00374883	0.00251871	0.00270433	0.00312082	0.00334089	0.00312082	0.00334089	1	0	1		290	0.42175	0.42175	8351	79	0.00945994	0.56955	0.415935	0.26625	0.329898	0.329898	0.308682	0	0	0	0	0	0	4.56854	0.0122529	True	False
18	6560000	6580000	425	227	5	1	4	0	1	0	0	12569	14572	14564	14592	14516	0.00155144	0.001631	0.00159122	0.000238682	0.000517145	0.000278463	0.00390991	0.00371473	0.00324951	0.00321913	0.00332841	0.00329679	0.0034386	0.00325663	0.821558	0.326087	1	983.25	426	0.62845	0.62845	12481	74	0.00592901	0.3237	0.659455	0.54807	0.561377	0.579962	0.563136	0.00440529	0.0220264	0	0.00440529	0	0	4.52477	0.0128098	True	False
18	73740000	73760000	480	283	5	3	3	0	0	0	0	13711	15929	15569	15901	15709	0.00105755	0.00105755	0.00102108	0	0.000182335	0.000182335	0.003907	0.00467278	0.00415283	0.00492529	0.00415283	0.00492529	0.00412182	0.00489216	0.811403	0.526316	0	985.895	485	0.68555	0.68555	13561	92	0.00678416	0.33265	0.575901	0.612136	0.612136	0.607566	0.610612	0.0106007	0.0176678	0	0	0	0	4.51963	0.0133668	True	False
18	11000000	11020000	443	239	4	4	5	14	1	0	0	13014	14879	14906	14857	15021	0.000653143	0.000653143	0.000691563	7.68403e-05	0.00011526	3.84202e-05	0.00386714	0.0039224	0.00390559	0.00396082	0.00390559	0.00396082	0.00394401	0.00399924	0.847368	0.447917	1	959.802	448	0.6507	0.6507	12892	81	0.00628297	0.3545	0.615496	0.621616	0.621616	0.627731	0.623654	0.0167364	0.0167364	0.0585774	0.0041841	0	0	4.44932	0.0139237	True	False
18	73560000	73580000	403	211	8	0	1	0	1	0	0	9975	11601	11557	11512	11515	0.0035589	0.00360902	0.00360902	0.000250627	0.000250627	0.000150376	0.00386382	0.00346543	0.00127324	0.000781083	0.00129005	0.000831208	0.00130643	0.000825424	0.938679	0.396552	0.982759	978.086	406	0.49875	0.49875	9864	73	0.00740065	0.51595	0.522092	0.172045	0.174315	0.176529	0.174296	0	0.0379147	0	0.00473934	0	0	4.44346	0.0144806	True	False
18	61380000	61400000	397	236	6	0	4	0	2	0	0	12070	13989	13733	14098	14017	0.00178128	0.000787075	0.00161558	0.0018227	0.0001657	0.001657	0.00382085	0.003896	0.0032817	0.00321648	0.00374607	0.00375492	0.003116	0.00305078	0.792683	0.609756	0	808.634	401	0.6035	0.6035	11933	119	0.00997235	0.5714	0.383145	0.32908	0.375646	0.312464	0.339063	0	0.0254237	0	0.00847458	0	0	4.36766	0.0150376	True	False
18	25900000	25920000	390	206	24	8	8	2	0	0	0	13093	15205	15149	15306	15108	0.0035897	0.00362789	0.00355152	0.000114565	3.81883e-05	7.63767e-05	0.0038116	0.00385107	0.00148246	0.00152189	0.00155884	0.00159827	0.00148246	0.00152189	0.878472	0.541667	0	878.51	392	0.65465	0.65465	12951	66	0.00509613	0.513	0.74794	0.2909	0.305887	0.2909	0.295896	0.038835	0.116505	0.00970874	0	0	0	4.35134	0.0155945	True	False
18	77220000	77240000	471	250	8	0	3	0	3	0	0	11363	13492	13701	13686	13345	0.00457626	0.00448825	0.00431224	0.000440025	0.000264015	0.00017601	0.00379596	0.00424758	0.00262704	0.00216765	0.00253678	0.00204298	0.00236303	0.00190363	0.868313	0.405172	0	972.586	481	0.56815	0.56815	9429	88	0.00933291	0.09075	0.406729	0.281482	0.27181	0.253193	0.268828	0	0.032	0	0.012	0	0	4.32375	0.0161515	True	False
18	4940000	4960000	251	143	10	0	1	0	1	0	0	8013	9129	9126	9186	9094	0.00343192	0.00343192	0.00336952	0.000124797	6.23986e-05	6.23986e-05	0.00378165	0.00412233	0.00187498	0.00241411	0.00187498	0.00241411	0.00181258	0.00235172	0.659259	0.855556	1	988	256	0.40065	0.40065	7933	66	0.00831968	0.86295	0.454543	0.225367	0.225367	0.217867	0.222867	0	0.0699301	0	0.00699301	0	0	4.29851	0.0167084	True	True
18	4460000	4480000	266	162	10	0	7	0	2	0	0	8682	10218	10147	10505	10222	0.0036282	0.00345543	0.00351302	0.000633495	0.000575904	0.000633495	0.00374193	0.00385589	0.00149472	0.00135336	0.00152366	0.00143792	0.00140751	0.00126962	0.77	0.613333	0.173333	991.107	269	0.4341	0.4341	8184	47	0.00574291	0.644	0.651573	0.260273	0.265311	0.245087	0.25689	0	0.0617284	0	0.0123457	0	0	4.22842	0.0172654	True	False
