chrom	start	end	n_pol	n_der_any	pat_den_only	pat_nea_all	pat_nea_any	pat_all_arch	pat_alt_only	pat_vin_only	pat_chag_only	callable_common	callable_den	callable_alt	callable_vin	callable_chag	div_den_alt	div_den_vin	div_den_chag	div_alt_vin	div_alt_chag	div_vin_chag	div_den_afr	div_den_eur	div_alt_afr	div_alt_eur	div_vin_afr	div_vin_eur	div_chag_afr	div_chag_eur	mean_map20	mean_rm	mean_ur	mean_bsc	n_sites	callable_frac	callable_frac_den	anc_valid_bp	hum_sub	sub_rate	repeat_frac	R_den_afr	R_alt_afr	R_vin_afr	R_chag_afr	R_nea_afr	f_nea_all	f_den_only	f_all_arch	f_alt_only	f_vin_only	f_chag_only	z_den_afr	p_den_afr	cddr	low_quality
15	98600000	98650000	828	457	6	2	3	0	0	1	0	20694	24583	24825	24468	24715	0.00560549	0.00567797	0.00562965	0.000169131	7.24848e-05	0.000217454	0.00472162	0.00521858	0.00243183	0.00159385	0.00252072	0.00169251	0.0024724	0.00164424	0.871962	0.627178	0	980.124	865	0.41388	0.41388	19549	159	0.00813341	0.62196	0.580522	0.298992	0.309922	0.30398	0.304298	0.00437637	0.0131291	0	0	0.00218818	0	6.498	0.00137552	True	False
15	24250000	24300000	710	412	0	0	0	0	0	0	0	21928	26015	25832	25816	25491	0.00449197	0.00451478	0.00499362	0.000205217	0.00141372	0.00152773	0.00461307	0.00466276	0.00239949	0.00235046	0.0024994	0.00246321	0.00175729	0.00164245		0	0		738	0.43856	0.43856	21736	203	0.00933934	0.82042	0.493939	0.256923	0.26762	0.18816	0.237568	0	0	0	0	0	0	6.28991	0.00275103	True	False
15	24200000	24250000	926	542	2	0	5	0	2	1	0	23730	27870	27573	27704	27148	0.00459334	0.00465655	0.00463548	0.000695322	0.000674252	0.000189633	0.00417436	0.00431796	0.00398654	0.00374229	0.00405115	0.00382235	0.00403008	0.00380128		0	0		972	0.4746	0.4746	23520	216	0.00918367	0.83558	0.454542	0.43409	0.441126	0.438832	0.438016	0	0.00369004	0	0.00369004	0.00184502	0	5.44894	0.00412655	True	False
15	46450000	46500000	870	487	19	2	8	6	1	0	1	25058	29144	29605	29465	29065	0.00121718	0.00125708	0.00277357	0.000119722	0.00227472	0.00231463	0.00381627	0.00397173	0.00374146	0.00393829	0.00378137	0.00397819	0.00331674	0.00353295	0.689974	0.731343	1	864.485	890	0.50116	0.50116	24726	263	0.0106366	0.64848	0.358786	0.351754	0.355506	0.311823	0.339694	0.00410678	0.0390144	0.0123203	0.00205339	0	0.00205339	4.7625	0.00550206	True	False
15	100550000	100600000	1305	732	19	9	17	3	6	1	0	28979	35149	34689	34364	34710	0.00115601	0.00125953	0.00129404	0.000345077	0.000379585	0.000189793	0.003463	0.00314608	0.00336362	0.00312478	0.00339817	0.00317919	0.00343265	0.00321373	0.855587	0.449438	0	965.382	1316	0.57958	0.57958	28576	227	0.00794373	0.45514	0.435941	0.42343	0.427781	0.432121	0.427777	0.0122951	0.0259563	0.00409836	0.00819672	0.00136612	0	4.08531	0.00687758	True	False
15	100600000	100650000	896	468	17	8	17	2	9	0	0	18406	21680	27246	27288	26917	0.00241769	0.00255352	0.00258068	0.000733456	0.000760622	8.14952e-05	0.00342932	0.00337391	0.00297797	0.00297465	0.00283393	0.00280172	0.00286109	0.00282889	0.729167	0.383562	0	970.322	902	0.36812	0.36812	18106	166	0.00916823	0.5461	0.374044	0.324814	0.309103	0.312066	0.315328	0.017094	0.0363248	0.0042735	0.0192308	0	0	4.02075	0.00825309	True	False
15	55200000	55250000	713	415	7	0	6	0	3	0	0	18958	22208	22056	22425	22084	0.00058023	0.000896719	0.000791223	0.000738475	0.000632978	0.000105496	0.00336797	0.00357617	0.00312234	0.00331275	0.0033259	0.00351777	0.00322041	0.00341227	0.715009	0.742105	0.0105263	899.326	734	0.37916	0.37916	18651	202	0.0108305	0.73742	0.310971	0.288291	0.307087	0.297346	0.297575	0	0.0168675	0	0.00722892	0	0	3.90314	0.00962861	True	False
15	98850000	98900000	1065	609	9	1	5	0	1	0	0	29637	35438	35199	35409	35096	0.003003	0.00296926	0.00296926	0.000168708	0.000134966	0.000168708	0.00332441	0.00300259	0.00263447	0.00242081	0.00260022	0.00237392	0.00260068	0.00238643	0.765986	0.496	1	985.156	1071	0.59274	0.59274	29352	226	0.00769965	0.4668	0.431761	0.342155	0.337706	0.337766	0.339209	0.00164204	0.0147783	0	0.00164204	0	0	3.81964	0.0110041	True	False
15	87500000	87550000	773	415	10	0	0	0	0	0	0	23049	27386	27529	27800	26846	0.00156189	0.0015402	0.00160528	0.000108465	4.33858e-05	0.00015185	0.00329615	0.00326594	0.0035911	0.00360264	0.0035699	0.00358742	0.00363448	0.00364603	0.658031	0.621359	1	969.689	781	0.46098	0.46098	21875	151	0.00690286	0.6317	0.477505	0.520233	0.517162	0.526518	0.521305	0	0.0240964	0	0	0	0	3.76547	0.0123796	True	False
15	102000000	102050000	1288	727	24	8	20	3	8	0	0	32978	38697	39730	39943	38877	0.00277458	0.00265328	0.00269877	0.000348717	0.000379041	0.000197101	0.00329459	0.00309414	0.0029563	0.0027364	0.0028485	0.00261789	0.00289205	0.00265192	0.887186	0.40367	0	975.486	1298	0.65956	0.65956	31453	290	0.00922011	0.38404	0.357327	0.320636	0.308944	0.313668	0.314416	0.0110041	0.0330124	0.00412655	0.0110041	0	0	3.76249	0.0137552	True	False
