chrom	start	end	n_pol	n_der_any	pat_den_only	pat_nea_all	pat_nea_any	pat_all_arch	pat_alt_only	pat_vin_only	pat_chag_only	callable_common	callable_den	callable_alt	callable_vin	callable_chag	div_den_alt	div_den_vin	div_den_chag	div_alt_vin	div_alt_chag	div_vin_chag	div_den_afr	div_den_eur	div_alt_afr	div_alt_eur	div_vin_afr	div_vin_eur	div_chag_afr	div_chag_eur	mean_map20	mean_rm	mean_ur	mean_bsc	n_sites	callable_frac	callable_frac_den	anc_valid_bp	hum_sub	sub_rate	repeat_frac	R_den_afr	R_alt_afr	R_vin_afr	R_chag_afr	R_nea_afr	f_nea_all	f_den_only	f_all_arch	f_alt_only	f_vin_only	f_chag_only	z_den_afr	p_den_afr	cddr	low_quality
6	31200000	31300000	1648	1354	3	0	19	1	9	8	0	31859	39900	39106	39206	38994	0.00824728	0.00840422	0.00621488	0.00546157	0.0081845	0.00835714	0.00891483	0.00898985	0.00694952	0.00733299	0.00665036	0.00724579	0.00875778	0.0088208	0.754694	0.434254	0	934	1673	0.31859	0.31859	28986	260	0.00896985	0.62553	0.993866	0.774764	0.741412	0.976357	0.830845	0	0.00221566	0.000738552	0.00664697	0.00590842	0	17.853	0.00122549	True	False
6	33000000	33100000	875	698	3	0	2	5	0	0	0	44276	53641	52634	53858	52298	0.00507047	0.006036	0.00605859	0.00600212	0.00602471	0.00512693	0.00701546	0.00647883	0.00700379	0.00649951	0.00656138	0.00660797	0.00656258	0.00659032	0.897428	0.416382	0	867.375	2133	0.44276	0.44276	14415	287	0.0199098	0.5657	0.352362	0.351776	0.329555	0.329616	0.336982	0	0.00429799	0.00716332	0	0	0	13.3699	0.00245098	True	False
6	32700000	32800000	1535	1034	29	0	15	4	12	0	1	49328	59994	61027	59926	59366	0.0059601	0.00527591	0.00589422	0.00470828	0.00405449	0.0026861	0.00522205	0.00560105	0.00480467	0.00455268	0.00490963	0.00427466	0.00491686	0.00416524	0.795874	0.535679	0	939.988	1831	0.49328	0.49328	41283	472	0.0114333	0.50273	0.456741	0.420235	0.429415	0.430047	0.426566	0	0.0280464	0.00386847	0.0116054	0	0.000967118	9.13696	0.00367647	True	False
6	29700000	29800000	1121	796	1	5	6	0	0	0	0	33951	40787	41163	40725	40280	0.00222379	0.00266561	0.00198816	0.00215016	0.0017378	0.00179671	0.00475443	0.00368421	0.00465429	0.00368587	0.0047246	0.00362967	0.00435613	0.00319916	0.740672	0.20177	0		1283	0.33951	0.33951	7647	49	0.00640774	0.56527	0.741982	0.726354	0.737327	0.679823	0.714501	0.00628141	0.00125628	0	0	0	0	8.03323	0.00490196	True	False
6	32300000	32400000	1905	1392	4	0	31	0	27	2	0	57776	67290	67142	67708	67035	0.00357415	0.00404147	0.00426648	0.00248373	0.00260489	0.00239719	0.00443889	0.00465904	0.00288184	0.00307222	0.00286066	0.0031959	0.0029551	0.00293867	0.739726	0.422977	0		1940	0.57776	0.57776	52977	414	0.00781471	0.52032	0.568017	0.368772	0.366061	0.378145	0.370993	0	0.00287356	0	0.0193966	0.00143678	0	7.28847	0.00612745	True	False
6	31000000	31100000	1530	1014	9	0	39	1	36	1	0	49016	58413	58823	59243	57085	0.00225437	0.00256039	0.00223396	0.00251959	0.00227477	0.0013669	0.00368226	0.00366054	0.00402652	0.00396209	0.00378748	0.00367395	0.00371194	0.00371616	0.603387	0.672751	0	928.937	1542	0.49016	0.49016	48284	458	0.00948554	0.55958	0.388197	0.42449	0.399289	0.391326	0.405035	0	0.00887574	0.000986193	0.035503	0.000986193	0	5.50259	0.00735294	True	False
6	80800000	80900000	1474	770	17	17	22	2	3	0	0	53242	62936	62295	61886	61708	0.000835806	0.00086398	0.00231021	0.000140866	0.00192517	0.00188761	0.00364571	0.00371667	0.00370332	0.0037771	0.00376883	0.00384284	0.00230444	0.00238653	0.745654	0.596413	0	720.758	1492	0.53242	0.53242	52150	300	0.00575264	0.54661	0.633746	0.643761	0.655148	0.400588	0.566499	0.0220779	0.0220779	0.0025974	0.0038961	0	0	5.41633	0.00857843	True	False
6	160800000	160900000	1487	800	64	5	8	0	1	0	1	52110	62319	62795	62709	62095	0.00364613	0.00372289	0.00378046	0.000134331	0.000191902	0.000163116	0.00360996	0.00367328	0.000990319	0.00101065	0.00106708	0.00108745	0.00112465	0.00114502	0.890303	0.375286	0	804.347	1551	0.5211	0.5211	50931	401	0.0078734	0.37762	0.458501	0.12578	0.13553	0.142842	0.134717	0.00625	0.08	0	0.00125	0	0.00125	5.33195	0.00980392	True	False
6	23700000	23800000	2399	1334	35	15	58	15	16	2	0	57990	68163	68704	68828	67513	0.00181928	0.0014399	0.00171581	0.00132782	0.00165546	0.00142266	0.00349312	0.00334915	0.00320406	0.00307439	0.00340928	0.00326556	0.00352456	0.00337745	0.795282	0.561265	0	944.34	2445	0.5799	0.5799	55663	536	0.00962938	0.53025	0.362757	0.332738	0.35405	0.366021	0.350936	0.0112444	0.0262369	0.0112444	0.011994	0.00149925	0	5.05618	0.0110294	True	False
6	164400000	164500000	2019	1123	33	13	27	18	8	3	0	60360	71726	72273	72249	70803	0.00154076	0.00115971	0.00150762	0.000662691	0.000165673	0.000612989	0.00331118	0.00323254	0.00354194	0.00343267	0.00324091	0.00313291	0.00351362	0.00341469	0.802154	0.443694	0	984.827	2039	0.6036	0.6036	59321	421	0.00709698	0.389	0.466562	0.499078	0.456661	0.495087	0.483608	0.0115761	0.0293856	0.0160285	0.00712378	0.00267142	0	4.62674	0.0122549	True	False
