chrom	start	end	n_pol	n_der_any	pat_den_only	pat_nea_all	pat_nea_any	pat_all_arch	pat_alt_only	pat_vin_only	pat_chag_only	callable_common	callable_den	callable_alt	callable_vin	callable_chag	div_den_alt	div_den_vin	div_den_chag	div_alt_vin	div_alt_chag	div_vin_chag	div_den_afr	div_den_eur	div_alt_afr	div_alt_eur	div_vin_afr	div_vin_eur	div_chag_afr	div_chag_eur	mean_map20	mean_rm	mean_ur	mean_bsc	n_sites	callable_frac	callable_frac_den	anc_valid_bp	hum_sub	sub_rate	repeat_frac	R_den_afr	R_alt_afr	R_vin_afr	R_chag_afr	R_nea_afr	f_nea_all	f_den_only	f_all_arch	f_alt_only	f_vin_only	f_chag_only	z_den_afr	p_den_afr	cddr	low_quality
18	75850000	75900000	1337	737	5	0	2	0	1	0	1	33423	38925	39329	39465	38891	0.00161565	0.00310415	0.00305179	0.00174281	0.00161565	0.000493672	0.00392487	0.00397891	0.00372666	0.00367559	0.00358465	0.00336079	0.00370143	0.00353517	0.824592	0.444444	1	999.615	1352	0.66846	0.66846	32917	385	0.0116961	0.31482	0.335571	0.318625	0.306482	0.316467	0.313858	0	0.00678426	0	0.00135685	0	0.00135685	4.95353	0.00137646	True	False
18	62550000	62600000	932	507	38	4	8	0	3	0	0	30652	35143	35385	35634	35344	0.00337661	0.0033603	0.00344186	8.15607e-05	0.000195746	0.000146809	0.00384023	0.00374607	0.00116992	0.00115307	0.00115361	0.00113676	0.00123438	0.00121832	0.861382	0.436893	1	980.816	946	0.61304	0.61304	30394	236	0.00776469	0.39576	0.494576	0.150672	0.148571	0.158974	0.152739	0.00788955	0.0749507	0	0.00591716	0	0	4.78828	0.00275292	True	False
18	1950000	2000000	921	560	17	0	1	0	1	0	0	29627	34628	34415	34575	34155	0.00322341	0.00369595	0.00322341	0.00163702	6.7506e-05	0.00156951	0.00356695	0.00341703	0.00373963	0.003243	0.00301598	0.00288797	0.00368379	0.00320602	0.657563	0.703252	0	987.451	939	0.59254	0.59254	29324	201	0.00685445	0.56348	0.520384	0.545576	0.440003	0.53743	0.50767	0	0.0303571	0	0.00178571	0	0	4.25475	0.00412939	True	False
18	57650000	57700000	628	369	0	0	2	6	1	1	0	18585	21853	21967	21989	21634	0.00172182	0.00177563	0.00177563	0.000161421	0.000161421	0.000188324	0.00350709	0.00352965	0.00266376	0.00259297	0.00270601	0.00261078	0.00270601	0.00261078	0.665675	0.568966	0	982	636	0.3717	0.3717	18339	146	0.00796118	0.62522	0.440523	0.334594	0.339901	0.339901	0.338132	0	0	0.0162602	0.00271003	0.00271003	0	4.13788	0.00550585	True	False
18	61450000	61500000	980	535	11	2	10	2	2	0	2	31281	35930	35819	36005	35670	0.00177424	0.00179022	0.00116684	0.000367635	0.00092708	0.00107094	0.00340221	0.00366317	0.00255851	0.00276465	0.00257449	0.00278064	0.00297236	0.00320589	0.754274	0.485356	0	743.167	999	0.62562	0.62562	30979	254	0.0081991	0.42326	0.414949	0.312047	0.313997	0.362523	0.329522	0.00373832	0.0205607	0.00373832	0.00373832	0	0.00373832	3.93312	0.00688231	True	False
18	55500000	55550000	692	386	7	8	11	7	2	0	0	24090	28157	28482	28319	27834	0.00126609	0.0013076	0.0013076	0.0001868	0.000166044	0.000124533	0.00338107	0.00339178	0.00352536	0.00357692	0.00356687	0.00361844	0.00356687	0.00361844	0.691667	0.548673	0.814159	943.403	698	0.4818	0.4818	23214	160	0.00689239	0.61566	0.490551	0.511486	0.517508	0.517508	0.515501	0.0207254	0.0181347	0.0181347	0.00518135	0	0	3.89186	0.00825877	True	False
18	4450000	4500000	867	495	25	1	15	0	5	1	0	28562	32857	33592	33885	32965	0.00269589	0.00311603	0.00301099	0.000840277	0.000840277	0.000490162	0.00336066	0.00342085	0.00191648	0.0017677	0.0015703	0.00147743	0.00157657	0.00143327	0.82125	0.472637	0.268657	990.975	875	0.57124	0.57124	27788	179	0.00644163	0.49674	0.52171	0.297515	0.243773	0.244747	0.262012	0.0020202	0.0505051	0	0.010101	0.0020202	0	3.85201	0.00963524	True	False
18	4900000	4950000	750	401	18	5	8	8	2	0	1	25537	29977	30050	30227	29697	0.00217332	0.00225163	0.00215374	0.000215374	0.000176215	0.000215374	0.00328994	0.00321239	0.00224184	0.00247987	0.00226597	0.00249669	0.00228396	0.00254328	0.780922	0.771574	1	989.452	757	0.51074	0.51074	23907	184	0.00769649	0.72248	0.42746	0.29128	0.294417	0.296753	0.29415	0.0124688	0.0448878	0.0199501	0.00498753	0	0.00249377	3.71394	0.0110117	True	False
18	11500000	11550000	1000	557	23	2	7	0	5	0	0	27529	32030	33139	33234	33002	0.00247012	0.00254277	0.00250645	0.000581205	0.00054488	3.63253e-05	0.00328318	0.00252381	0.00290554	0.00231376	0.00306804	0.00247401	0.00303172	0.00243769	0.790064	0.666667	0.259259	979.391	1011	0.55058	0.55058	27222	211	0.00775108	0.46992	0.423578	0.374856	0.395822	0.391135	0.387271	0.00359066	0.0412926	0	0.00897666	0	0	3.70075	0.0123882	True	False
18	52400000	52450000	887	474	15	6	6	2	0	0	0	31311	37086	36515	36419	36564	0.000782473	0.000782473	0.000766504	3.19377e-05	1.59688e-05	3.19377e-05	0.0032668	0.00330284	0.00318343	0.003223	0.00318009	0.00322138	0.00316755	0.00320703	0.821949	0.474747	1	826.203	892	0.62622	0.62622	29920	138	0.0046123	0.39934	0.708281	0.690204	0.689481	0.686762	0.688816	0.0126582	0.0316456	0.00421941	0	0	0	3.66877	0.0137646	True	False
18	41050000	41100000	842	455	30	27	27	15	0	0	0	25262	29918	30045	29881	29749	0.00245428	0.00255324	0.00253345	0.000455229	7.91703e-05	0.000534399	0.00323908	0.00324604	0.00301042	0.00300861	0.00308956	0.00308778	0.00308959	0.00308778	0.744017	0.711443	0	934	862	0.50524	0.50524	24963	203	0.00813204	0.66212	0.398311	0.370193	0.379925	0.379928	0.376682	0.0593407	0.0659341	0.032967	0	0	0	3.61464	0.0151411	True	False
18	74300000	74350000	850	519	20	1	4	1	3	0	0	26660	31002	31182	31469	30565	0.00331958	0.00330083	0.00330083	0.00103151	0.000750188	0.000506377	0.00323341	0.00337207	0.00287788	0.00266276	0.00312706	0.00312715	0.00307658	0.00304031	0.704009	0.538776	0	994	862	0.5332	0.5332	24313	170	0.00699214	0.46852	0.462434	0.411589	0.447224	0.440006	0.43294	0.00192678	0.0385356	0.00192678	0.00578035	0	0	3.60357	0.0165175	True	False
18	47250000	47300000	1001	571	17	8	20	1	4	4	0	28758	33583	33529	33722	33338	0.00285138	0.00293831	0.00292093	0.000365116	0.000312956	0.00029557	0.00322341	0.00329092	0.00222199	0.0024198	0.00231949	0.00254143	0.0023021	0.00252405	0.76375	0.522167	0.955665	803.153	1012	0.57516	0.57516	28300	182	0.0064311	0.50686	0.501222	0.345507	0.360668	0.357964	0.354713	0.0140105	0.0297723	0.00175131	0.00700525	0.00700525	0	3.58405	0.017894	True	False
18	70000000	70050000	1032	575	17	5	9	1	1	0	0	31105	37144	36739	37422	36854	0.00252371	0.00262016	0.00199325	0.000192895	0.00143064	0.00143064	0.00321099	0.00240478	0.00303735	0.00295851	0.00313377	0.00305483	0.00312756	0.0026321	0.836321	0.603922	0.752941	975.812	1049	0.6221	0.6221	30758	263	0.00855062	0.4933	0.375527	0.35522	0.366496	0.36577	0.362495	0.00869565	0.0295652	0.00173913	0.00173913	0	0	3.55979	0.0192705	True	False
18	36050000	36100000	1080	606	13	3	13	28	3	0	0	33377	38469	38453	38867	38246	0.00101867	0.000973724	0.000973724	0.00040447	0.000344549	0.000269647	0.0031955	0.00319062	0.00296768	0.00297582	0.00301162	0.00302115	0.00303778	0.00305073	0.843633	0.478022	0	911.951	1089	0.66754	0.66754	33037	218	0.00659866	0.3563	0.484265	0.44974	0.456399	0.460363	0.455501	0.0049505	0.0214521	0.0462046	0.0049505	0	0	3.52957	0.0206469	True	False
18	43550000	43600000	735	390	8	10	13	6	0	0	2	24967	28930	28920	29253	29086	0.000781031	0.000781031	0.000781031	8.01057e-05	0.000160211	0.000160211	0.00315303	0.00248201	0.0033535	0.00266749	0.00341337	0.00273963	0.00341337	0.00273915	0.672185	0.593548	0.877419	732.677	739	0.49934	0.49934	24700	154	0.00623482	0.55894	0.505712	0.537866	0.547469	0.547469	0.544268	0.025641	0.0205128	0.0153846	0	0	0.00512821	3.44664	0.0220234	True	False
18	75350000	75400000	1000	557	8	1	4	1	2	0	1	27562	32849	32720	33037	32714	0.00174153	0.00208621	0.00201364	0.000689355	0.000689355	0.000217691	0.00314552	0.00317099	0.00337455	0.00318366	0.00352081	0.00329171	0.00344389	0.00321432	0.748728	0.555556	0	999.431	1013	0.55124	0.55124	26880	239	0.00889137	0.45062	0.353772	0.379531	0.395981	0.387329	0.387614	0.00179533	0.0143627	0.00179533	0.00359066	0	0.00179533	3.43198	0.0233999	True	False
