chrom	start	end	n_pol	n_der_any	pat_den_only	pat_nea_all	pat_nea_any	pat_all_arch	pat_alt_only	pat_vin_only	pat_chag_only	callable_common	callable_den	callable_alt	callable_vin	callable_chag	div_den_alt	div_den_vin	div_den_chag	div_alt_vin	div_alt_chag	div_vin_chag	div_den_afr	div_den_eur	div_alt_afr	div_alt_eur	div_vin_afr	div_vin_eur	div_chag_afr	div_chag_eur	mean_map20	mean_rm	mean_ur	mean_bsc	n_sites	callable_frac	callable_frac_den	anc_valid_bp	hum_sub	sub_rate	repeat_frac	R_den_afr	R_alt_afr	R_vin_afr	R_chag_afr	R_nea_afr	f_nea_all	f_den_only	f_all_arch	f_alt_only	f_vin_only	f_chag_only	z_den_afr	p_den_afr	cddr	low_quality
6	32650000	32700000	1105	895	7	0	4	4	4	0	0	21189	29046	28088	27336	25619	0.016282	0.0170961	0.0158809	0.0099698	0.011303	0.00809382	0.0148283	0.0155924	0.0117586	0.0106051	0.0133694	0.0116644	0.0136193	0.0117519		0.626495	0	940	1169	0.42378	0.42378	17291	182	0.0105257	0.60962	1.40877	1.11713	1.27017	1.29391	1.22707	0	0.00782123	0.00446927	0.00446927	0	0	27.2041	0.000615385	True	False
6	31250000	31300000	1155	962	2	0	5	0	3	2	0	23236	29200	28307	28488	28460	0.00876872	0.00840291	0.00671372	0.00505681	0.0087472	0.00840291	0.00909221	0.00924321	0.00657089	0.00713499	0.00628986	0.00720328	0.00905565	0.00919068	0.868787	0.268344	0	934	1170	0.46472	0.46472	22733	181	0.00796199	0.58436	1.14195	0.825282	0.789987	1.13736	0.917543	0	0.002079	0	0.0031185	0.002079	0	15.6523	0.00123077	True	False
6	33000000	33050000	630	489	1	0	1	3	0	0	0	21032	25304	24645	25695	25090	0.0066803	0.00696558	0.00701312	0.0069418	0.00698935	0.00687048	0.00862796	0.00777157	0.00858764	0.00780243	0.00866805	0.00786488	0.0086941	0.00784068	0.898374	0.528864	0	870.696	998	0.42064	0.42064	12245	272	0.0222131	0.65676	0.388418	0.386602	0.390222	0.391395	0.389407	0	0.00204499	0.00613497	0	0	0	14.7174	0.00184615	True	False
6	29800000	29850000	421	319	0	0	0	0	0	0	0	16922	20384	20457	20675	19909	0.00939605	0.0089233	0.00793346	0.00528897	0.00457984	0.00608675	0.00821366	0.00750317	0.00697588	0.00813478	0.00688001	0.00768476	0.00641709	0.00654416		0.694534	0		767	0.33844	0.33844	0	0		0.68104						0	0	0	0	0	0	13.883	0.00246154	True	False
6	32700000	32750000	615	429	15	0	10	3	10	0	0	22669	28113	28421	27790	27439	0.00790727	0.0079183	0.00800653	0.00528254	0.00476422	0.00169835	0.00667141	0.00744452	0.00602849	0.00536929	0.00631331	0.00505284	0.00602081	0.00477391	0.820545	0.492562	0	940	903	0.45338	0.45338	15032	203	0.0135045	0.48806	0.494014	0.446406	0.467497	0.445838	0.453247	0	0.034965	0.00699301	0.02331	0	0	10.7771	0.00307692	True	False
6	32400000	32450000	645	488	24	0	1	2	1	0	0	17275	19732	20213	20152	20111	0.00468886	0.00575977	0.00558611	0.00645441	0.0045152	0.00532562	0.00653619	0.00666364	0.00536983	0.00521755	0.00558328	0.00648774	0.00600064	0.00606523	0.683739	0.619835	0		661	0.3455	0.3455	17029	108	0.00634212	0.62184	1.0306	0.846693	0.880349	0.946156	0.891066	0	0.0491803	0.00409836	0.00204918	0	0	10.5048	0.00369231	True	False
6	32350000	32400000	1165	893	2	0	6	0	6	0	0	29463	34395	34356	34819	34535	0.00492143	0.00582086	0.00536266	0.00249465	0.00183281	0.00218919	0.00625453	0.00622847	0.00294106	0.00292503	0.00335731	0.00344875	0.00296665	0.00298961	0.775862	0.314342	0		1186	0.58926	0.58926	25115	260	0.0103524	0.47982	0.604163	0.284094	0.324303	0.286567	0.298321	0	0.00223964	0	0.00671892	0	0	9.93757	0.00430769	True	False
6	33050000	33100000	245	209	2	0	1	2	0	0	0	23244	28337	27989	28163	27208	0.00361384	0.00519489	0.00519489	0.00515187	0.00515187	0.0035493	0.00555642	0.00530911	0.00557067	0.00532057	0.0046552	0.00547066	0.00463391	0.00545895	0.895518	0.239766	0	860.213	1135	0.46488	0.46488	2170	15	0.00691244	0.47464	0.803829	0.805891	0.673452	0.670373	0.716572	0	0.00956938	0.00956938	0	0	0	8.53166	0.00492308	True	False
6	30350000	30400000	562	374	13	0	5	0	5	0	0	17402	20097	20183	20280	20201	0.00548787	0.00459717	0.00474083	0.00347661	0.0028445	0.00295943	0.00513445	0.00532299	0.00421506	0.00335638	0.00441001	0.00408653	0.00438439	0.00386725	0.635305	0.748936	0	845.885	620	0.34804	0.34804	4732	41	0.00866441	0.71758	0.592591	0.486479	0.50898	0.506023	0.500494	0	0.0347594	0	0.013369	0	0	7.68186	0.00553846	True	False
6	160850000	160900000	637	361	32	3	5	0	0	0	1	22014	26115	26474	26578	26007	0.00488326	0.00492868	0.00497411	4.54256e-05	9.08513e-05	4.54256e-05	0.00504819	0.00503629	0.000642832	0.000661561	0.000688257	0.000706986	0.000733683	0.000752412	0.908136	0.374126	0	802.886	679	0.44028	0.44028	21121	196	0.00927986	0.34636	0.543994	0.0692717	0.0741668	0.0790619	0.0741668	0.00831025	0.0886427	0	0	0	0.00277008	7.50815	0.00615385	True	False
