chrom	start	end	anc_valid_bp	hum_sub	repeat_bp	mask_bp	sub_rate	repeat_frac	anc_cov
19	0	100000	0	0	16083	0		0.16083	
19	100000	200000	0	0	58350	0		0.5835	
19	200000	300000	5351	73	55446	17965	0.0136423	0.55446	0.297857
19	300000	400000	34597	326	51010	41816	0.00942278	0.5101	0.827363
19	400000	500000	26052	280	41448	40357	0.0107477	0.41448	0.645539
19	500000	600000	35098	371	43189	39658	0.0105704	0.43189	0.885017
19	600000	700000	33210	328	38489	38957	0.00987654	0.38489	0.852478
19	700000	800000	30176	267	51403	37380	0.00884809	0.51403	0.807277
19	800000	900000	31973	322	39786	38356	0.010071	0.39786	0.833585
19	900000	1000000	1148	10	40810	39511	0.0087108	0.4081	0.0290552
19	1000000	1100000	24964	211	30942	45598	0.00845217	0.30942	0.54748
19	1100000	1200000	33790	307	38550	39692	0.00908553	0.3855	0.851305
19	1200000	1300000	39642	370	21367	47084	0.00933354	0.21367	0.841942
19	1300000	1400000	36057	570	41555	41333	0.0158083	0.41555	0.872354
19	1400000	1500000	43395	310	28191	47259	0.00714368	0.28191	0.918238
19	1500000	1600000	34345	312	49969	38544	0.00908429	0.49969	0.89106
19	1600000	1700000	39468	338	41867	42561	0.0085639	0.41867	0.927328
19	1700000	1800000	16174	147	46524	42687	0.00908866	0.46524	0.378898
19	1800000	1900000	13973	119	35691	44968	0.00851642	0.35691	0.310732
19	1900000	2000000	39390	405	43243	44638	0.0102818	0.43243	0.882432
19	2000000	2100000	32680	298	50151	36602	0.00911873	0.50151	0.892847
19	2100000	2200000	47012	401	42953	47982	0.00852974	0.42953	0.979784
19	2200000	2300000	45193	313	34635	47545	0.00692585	0.34635	0.950531
19	2300000	2400000	32493	307	48554	41181	0.00944819	0.48554	0.789029
19	2400000	2500000	36420	332	49632	38643	0.00911587	0.49632	0.942473
19	2500000	2600000	31884	275	61106	35998	0.00862502	0.61106	0.885716
19	2600000	2700000	33064	319	61753	38310	0.00964796	0.61753	0.863064
19	2700000	2800000	43296	410	49271	44913	0.0094697	0.49271	0.963997
19	2800000	2900000	36124	274	53558	39573	0.00758499	0.53558	0.912845
19	2900000	3000000	28485	265	64755	32387	0.00930314	0.64755	0.87952
19	3000000	3100000	33517	282	59078	36749	0.00841364	0.59078	0.912052
19	3100000	3200000	36591	385	47555	42086	0.0105217	0.47555	0.869434
19	3200000	3300000	31002	288	56898	41991	0.00928972	0.56898	0.738301
19	3300000	3400000	26378	210	60988	37819	0.00796118	0.60988	0.69748
19	3400000	3500000	34268	269	57266	38663	0.00784989	0.57266	0.886325
19	3500000	3600000	39517	286	44997	43040	0.00723739	0.44997	0.918146
19	3600000	3700000	49264	456	36362	53749	0.00925625	0.36362	0.916557
19	3700000	3800000	34109	246	53428	39961	0.00721217	0.53428	0.853557
19	3800000	3900000	35780	305	53791	38798	0.00852432	0.53791	0.922212
19	3900000	4000000	27911	214	56447	35154	0.00766723	0.56447	0.793964
19	4000000	4100000	27564	199	43584	41197	0.00721956	0.43584	0.669078
19	4100000	4200000	28318	230	61057	35783	0.00812204	0.61057	0.791381
19	4200000	4300000	25674	216	66907	31576	0.00841318	0.66907	0.813086
