chrom	start	end	anc_valid_bp	hum_sub	repeat_bp	mask_bp	sub_rate	repeat_frac	anc_cov
16	0	20000	0	0	0	0		0	
16	20000	40000	0	0	0	0		0	
16	40000	60000	0	0	0	0		0	
16	60000	80000	0	0	8491	0		0.42455	
16	80000	100000	0	0	10616	3300		0.5308	0
16	100000	120000	6691	67	4419	11555	0.0100135	0.22095	0.579057
16	120000	140000	9382	78	2423	11527	0.00831379	0.12115	0.813915
16	140000	160000	10165	69	7827	10252	0.006788	0.39135	0.991514
16	160000	180000	9378	61	7347	9470	0.00650459	0.36735	0.990285
16	180000	200000	6967	69	14230	7414	0.00990383	0.7115	0.939709
16	200000	220000	6455	51	8426	7158	0.00790085	0.4213	0.901788
16	220000	240000	4830	76	5921	5722	0.015735	0.29605	0.84411
16	240000	260000	6395	54	12997	6483	0.0084441	0.64985	0.986426
16	260000	280000	5657	45	11225	7260	0.00795475	0.56125	0.779201
16	280000	300000	4903	32	12432	5257	0.00652662	0.6216	0.932661
16	300000	320000	9438	82	8282	9960	0.00868828	0.4141	0.94759
16	320000	340000	7485	68	3846	10200	0.00908484	0.1923	0.733824
16	340000	360000	10054	79	6961	10402	0.00785757	0.34805	0.966545
16	360000	380000	6346	51	7481	9447	0.00803656	0.37405	0.671748
16	380000	400000	7721	50	8833	7822	0.00647585	0.44165	0.987088
16	400000	420000	10300	78	4705	10548	0.00757282	0.23525	0.976488
16	420000	440000	5908	29	5504	9069	0.0049086	0.2752	0.65145
16	440000	460000	6316	51	11376	7161	0.00807473	0.5688	0.882
16	460000	480000	6535	51	10195	6886	0.00780413	0.50975	0.949027
16	480000	500000	6087	50	13010	6216	0.00821423	0.6505	0.979247
16	500000	520000	7808	56	9329	8048	0.00717213	0.46645	0.970179
16	520000	540000	9149	82	9728	9288	0.00896273	0.4864	0.985034
16	540000	560000	8664	64	8395	8914	0.00738689	0.41975	0.971954
16	560000	580000	9038	60	4647	9695	0.00663864	0.23235	0.932233
16	580000	600000	7198	75	3762	10943	0.0104196	0.1881	0.657772
16	600000	620000	7769	76	970	10553	0.00978247	0.0485	0.736189
16	620000	640000	8820	91	3127	10400	0.0103175	0.15635	0.848077
16	640000	660000	8390	67	8474	9161	0.0079857	0.4237	0.915839
16	660000	680000	8795	77	3278	9372	0.00875497	0.1639	0.938434
16	680000	700000	4899	44	3839	8527	0.00898142	0.19195	0.574528
16	700000	720000	12419	116	1845	12894	0.00934053	0.09225	0.963161
16	720000	740000	10318	55	916	12097	0.00533049	0.0458	0.852939
16	740000	760000	10156	77	3836	10776	0.00758173	0.1918	0.942465
16	760000	780000	10237	74	2484	11226	0.00722868	0.1242	0.911901
16	780000	800000	9148	73	8275	9320	0.00797989	0.41375	0.981545
16	800000	820000	9784	109	8608	10685	0.0111406	0.4304	0.915676
16	820000	840000	6264	82	4332	10067	0.0130907	0.2166	0.622231
16	840000	860000	9934	106	3465	11497	0.0106704	0.17325	0.864051
16	860000	880000	9653	130	7226	10082	0.0134673	0.3613	0.957449
16	880000	900000	7369	85	7324	10447	0.0115348	0.3662	0.70537
16	900000	920000	9931	115	8304	10209	0.0115799	0.4152	0.972769
16	920000	940000	11980	157	4786	12236	0.0131052	0.2393	0.979078
16	940000	960000	10487	126	3155	10674	0.0120149	0.15775	0.982481
