chrom	start	end	anc_valid_bp	hum_sub	repeat_bp	mask_bp	sub_rate	repeat_frac	anc_cov
17	0	20000	6801	44	9440	9820	0.00646964	0.472	0.692566
17	20000	40000	9620	73	7955	10606	0.00758836	0.39775	0.907034
17	40000	60000	9774	80	9882	10180	0.00818498	0.4941	0.960118
17	60000	80000	9273	81	8208	9826	0.00873504	0.4104	0.943721
17	80000	100000	8002	88	5303	9226	0.0109973	0.26515	0.867331
17	100000	120000	8970	93	10293	9375	0.0103679	0.51465	0.9568
17	120000	140000	8010	91	8723	10394	0.0113608	0.43615	0.770637
17	140000	160000	4905	45	4937	9293	0.00917431	0.24685	0.527817
17	160000	180000	7755	83	6588	10281	0.0107028	0.3294	0.754304
17	180000	200000	8286	110	8567	10070	0.0132754	0.42835	0.82284
17	200000	220000	8163	111	10041	8660	0.0135979	0.50205	0.94261
17	220000	240000	7289	104	7853	9644	0.0142681	0.39265	0.755807
17	240000	260000	4766	55	14315	7005	0.0115401	0.71575	0.680371
17	260000	280000	7557	78	11701	8064	0.0103216	0.58505	0.937128
17	280000	300000	6389	52	10790	7284	0.00813899	0.5395	0.877128
17	300000	320000	0	0	0	0		0	
17	320000	340000	0	0	0	0		0	
17	340000	360000	0	0	0	0		0	
17	360000	380000	0	0	0	0		0	
17	380000	400000	441	4	1629	1419	0.00907029	0.08145	0.310782
17	400000	420000	5152	49	6827	7195	0.00951087	0.34135	0.716053
17	420000	440000	10029	69	9602	10161	0.00688005	0.4801	0.987009
17	440000	460000	9841	90	9240	9959	0.00914541	0.462	0.988151
17	460000	480000	6514	54	10859	8068	0.00828984	0.54295	0.807387
17	480000	500000	3240	24	7946	3275	0.00740741	0.3973	0.989313
17	500000	520000	9814	70	8478	9933	0.00713267	0.4239	0.98802
17	520000	540000	8148	50	10281	8245	0.00613648	0.51405	0.988235
17	540000	560000	5825	27	9102	6017	0.00463519	0.4551	0.96809
17	560000	580000	8852	65	8519	8976	0.00734297	0.42595	0.986185
17	580000	600000	8911	83	13966	8994	0.00931433	0.6983	0.990772
17	600000	620000	7681	61	10657	7781	0.00794167	0.53285	0.987148
17	620000	640000	7638	77	10329	8242	0.0100812	0.51645	0.926717
17	640000	660000	10466	92	5187	10841	0.00879037	0.25935	0.965409
17	660000	680000	7302	56	9467	8462	0.00766913	0.47335	0.862917
17	680000	700000	9468	80	7619	9798	0.00844951	0.38095	0.96632
17	700000	720000	5987	58	5031	10695	0.00968766	0.25155	0.559794
17	720000	740000	7194	50	10109	7435	0.00695024	0.50545	0.967586
17	740000	760000	7800	46	9065	8447	0.00589744	0.45325	0.923405
17	760000	780000	6806	48	11656	8064	0.0070526	0.5828	0.843998
17	780000	800000	6671	69	9381	7711	0.0103433	0.46905	0.865128
17	800000	820000	7462	71	10161	7832	0.00951488	0.50805	0.952758
17	820000	840000	8071	79	9838	8540	0.00978813	0.4919	0.945082
17	840000	860000	6593	64	7879	6787	0.00970727	0.39395	0.971416
17	860000	880000	8223	66	9881	8809	0.00802627	0.49405	0.933477
17	880000	900000	6087	53	11904	6428	0.00870708	0.5952	0.946951
17	900000	920000	11108	73	4341	11632	0.00657184	0.21705	0.954952
17	920000	940000	8391	75	5832	11491	0.00893815	0.2916	0.730224
17	940000	960000	8747	82	6766	9890	0.00937464	0.3383	0.884429
17	960000	980000	4040	37	7091	7946	0.00915842	0.35455	0.508432
17	980000	1000000	10109	83	7212	10578	0.00821051	0.3606	0.955663
17	1000000	1020000	8042	68	8224	8397	0.00845561	0.4112	0.957723
17	1020000	1040000	7739	84	7484	7954	0.0108541	0.3742	0.97297
17	1040000	1060000	8857	104	10565	8972	0.0117421	0.52825	0.987182
17	1060000	1080000	9249	124	7816	9382	0.0134069	0.3908	0.985824
17	1080000	1100000	8369	53	8614	8669	0.0063329	0.4307	0.965394
17	1100000	1120000	6393	53	11303	6803	0.00829032	0.56515	0.939732
17	1120000	1140000	7435	75	11237	7962	0.0100874	0.56185	0.933811
17	1140000	1160000	4275	27	15940	4364	0.00631579	0.797	0.979606
17	1160000	1180000	7653	81	10444	7790	0.0105841	0.5222	0.982413
17	1180000	1200000	7220	85	11895	7473	0.0117729	0.59475	0.966145
17	1200000	1220000	8043	71	5958	8157	0.00882755	0.2979	0.986024
17	1220000	1240000	4794	44	13378	5469	0.00917814	0.6689	0.876577
17	1240000	1260000	5486	53	11253	6801	0.00966096	0.56265	0.806646
