chrom	start	end	anc_valid_bp	hum_sub	repeat_bp	mask_bp	sub_rate	repeat_frac	anc_cov
18	0	100000	0	0	55906	283		0.55906	0
18	100000	200000	22144	134	64283	22426	0.0060513	0.64283	0.987425
18	200000	300000	49255	337	53409	55253	0.00684194	0.53409	0.891445
18	300000	400000	59990	459	33237	60865	0.00765128	0.33237	0.985624
18	400000	500000	58610	444	40689	59365	0.0075755	0.40689	0.987282
18	500000	600000	45492	368	59466	47317	0.00808933	0.59466	0.96143
18	600000	700000	49907	418	47543	51619	0.00837558	0.47543	0.966834
18	700000	800000	40524	276	60187	41493	0.00681078	0.60187	0.976647
18	800000	900000	47111	352	55256	47798	0.00747172	0.55256	0.985627
18	900000	1000000	51750	416	44317	53348	0.00803865	0.44317	0.970046
18	1000000	1100000	50439	334	58915	50905	0.00662186	0.58915	0.990846
18	1100000	1200000	47186	327	63922	48507	0.00693002	0.63922	0.972767
18	1200000	1300000	52813	324	71050	53359	0.00613485	0.7105	0.989767
18	1300000	1400000	49876	359	60731	50354	0.00719785	0.60731	0.990507
18	1400000	1500000	57070	351	55232	58097	0.00615034	0.55232	0.982323
18	1500000	1600000	57392	373	54102	58149	0.00649916	0.54102	0.986982
18	1600000	1700000	50450	316	63007	54475	0.00626363	0.63007	0.926113
18	1700000	1800000	45724	368	60865	50481	0.00804829	0.60865	0.905767
18	1800000	1900000	54903	416	60329	56341	0.007577	0.60329	0.974477
18	1900000	2000000	53671	426	61488	54232	0.00793725	0.61488	0.989656
18	2000000	2100000	60448	457	51683	60982	0.00756022	0.51683	0.991243
18	2100000	2200000	60562	471	45429	61989	0.00777715	0.45429	0.97698
18	2200000	2300000	47813	385	62743	48237	0.0080522	0.62743	0.99121
18	2300000	2400000	55149	475	49900	55832	0.00861303	0.499	0.987767
18	2400000	2500000	48708	381	51817	55176	0.00782212	0.51817	0.882775
18	2500000	2600000	55453	350	45505	56157	0.00631165	0.45505	0.987464
18	2600000	2700000	47468	283	58807	48161	0.00596191	0.58807	0.985611
18	2700000	2800000	53222	232	48051	53595	0.0043591	0.48051	0.99304
18	2800000	2900000	39210	302	60423	39901	0.00770212	0.60423	0.982682
18	2900000	3000000	59002	379	29080	59469	0.00642351	0.2908	0.992147
18	3000000	3100000	46750	305	49506	48009	0.00652406	0.49506	0.973776
18	3100000	3200000	52411	333	44920	53117	0.00635363	0.4492	0.986709
18	3200000	3300000	51935	362	50900	52780	0.00697025	0.509	0.98399
18	3300000	3400000	48946	406	61896	49907	0.00829486	0.61896	0.980744
18	3400000	3500000	45355	279	50722	45737	0.00615147	0.50722	0.991648
18	3500000	3600000	40812	270	53206	43137	0.0066157	0.53206	0.946102
18	3600000	3700000	39632	257	54137	44763	0.00648466	0.54137	0.885374
18	3700000	3800000	52706	282	49488	54532	0.00535043	0.49488	0.966515
18	3800000	3900000	63337	401	35547	63849	0.00633121	0.35547	0.991981
18	3900000	4000000	62552	412	35359	63175	0.00658652	0.35359	0.990139
18	4000000	4100000	52982	395	49249	53521	0.00745536	0.49249	0.989929
18	4100000	4200000	58068	433	51732	58923	0.00745677	0.51732	0.98549
18	4200000	4300000	60999	413	40640	61522	0.0067706	0.4064	0.991499
18	4300000	4400000	61405	465	42504	62647	0.00757267	0.42504	0.980175
18	4400000	4500000	57236	368	44262	58534	0.00642952	0.44262	0.977825
18	4500000	4600000	52312	348	64445	53350	0.00665239	0.64445	0.980544
18	4600000	4700000	41507	263	68265	42156	0.00633628	0.68265	0.984605
18	4700000	4800000	52694	335	61716	54378	0.00635746	0.61716	0.969032
18	4800000	4900000	53577	306	62830	54664	0.00571141	0.6283	0.980115
18	4900000	5000000	43053	302	77482	45137	0.00701461	0.77482	0.953829
18	5000000	5100000	49933	295	58855	50617	0.00590792	0.58855	0.986487
18	5100000	5200000	54229	349	55654	54859	0.00643567	0.55654	0.988516
18	5200000	5300000	49095	351	58449	50731	0.0071494	0.58449	0.967751
18	5300000	5400000	51518	309	56556	52098	0.0059979	0.56556	0.988867
18	5400000	5500000	62872	389	30055	63388	0.00618717	0.30055	0.99186
18	5500000	5600000	63001	441	34433	63651	0.00699989	0.34433	0.989788
18	5600000	5700000	56314	380	42278	57091	0.00674788	0.42278	0.98639
18	5700000	5800000	67957	548	41893	68652	0.00806392	0.41893	0.989876
18	5800000	5900000	57556	373	46766	59170	0.00648064	0.46766	0.972723
18	5900000	6000000	66617	474	28495	67232	0.0071153	0.28495	0.990853
18	6000000	6100000	56509	417	52652	57115	0.00737936	0.52652	0.98939
18	6100000	6200000	55886	395	46669	58300	0.00706796	0.46669	0.958593
18	6200000	6300000	55595	338	47703	58794	0.00607968	0.47703	0.94559
18	6300000	6400000	50500	335	59845	51258	0.00663366	0.59845	0.985212
18	6400000	6500000	54943	423	53560	56076	0.00769889	0.5356	0.979795
18	6500000	6600000	54478	342	51486	54948	0.00627776	0.51486	0.991446
18	6600000	6700000	60531	395	44212	61512	0.00652558	0.44212	0.984052
18	6700000	6800000	58825	301	41899	59245	0.00511687	0.41899	0.992911
18	6800000	6900000	58910	359	47325	59628	0.00609404	0.47325	0.987959
18	6900000	7000000	59217	438	39527	60254	0.00739652	0.39527	0.98279
18	7000000	7100000	54879	398	40897	56076	0.00725232	0.40897	0.978654
