chrom	start	end	anc_valid_bp	hum_sub	repeat_bp	mask_bp	sub_rate	repeat_frac	anc_cov
14	0	100000	0	0	0	0		0	
14	100000	200000	0	0	0	0		0	
14	200000	300000	0	0	0	0		0	
14	300000	400000	0	0	0	0		0	
14	400000	500000	0	0	0	0		0	
14	500000	600000	0	0	0	0		0	
14	600000	700000	0	0	0	0		0	
14	700000	800000	0	0	0	0		0	
14	800000	900000	0	0	0	0		0	
14	900000	1000000	0	0	0	0		0	
14	1000000	1100000	0	0	0	0		0	
14	1100000	1200000	0	0	0	0		0	
14	1200000	1300000	0	0	0	0		0	
14	1300000	1400000	0	0	0	0		0	
14	1400000	1500000	0	0	0	0		0	
14	1500000	1600000	0	0	0	0		0	
14	1600000	1700000	0	0	0	0		0	
14	1700000	1800000	0	0	0	0		0	
14	1800000	1900000	0	0	0	0		0	
14	1900000	2000000	0	0	0	0		0	
14	2000000	2100000	0	0	0	0		0	
14	2100000	2200000	0	0	0	0		0	
14	2200000	2300000	0	0	0	0		0	
14	2300000	2400000	0	0	0	0		0	
14	2400000	2500000	0	0	0	0		0	
14	2500000	2600000	0	0	0	0		0	
14	2600000	2700000	0	0	0	0		0	
14	2700000	2800000	0	0	0	0		0	
14	2800000	2900000	0	0	0	0		0	
14	2900000	3000000	0	0	0	0		0	
14	3000000	3100000	0	0	0	0		0	
14	3100000	3200000	0	0	0	0		0	
14	3200000	3300000	0	0	0	0		0	
14	3300000	3400000	0	0	0	0		0	
14	3400000	3500000	0	0	0	0		0	
14	3500000	3600000	0	0	0	0		0	
14	3600000	3700000	0	0	0	0		0	
14	3700000	3800000	0	0	0	0		0	
14	3800000	3900000	0	0	0	0		0	
14	3900000	4000000	0	0	0	0		0	
14	4000000	4100000	0	0	0	0		0	
14	4100000	4200000	0	0	0	0		0	
14	4200000	4300000	0	0	0	0		0	
14	4300000	4400000	0	0	0	0		0	
14	4400000	4500000	0	0	0	0		0	
14	4500000	4600000	0	0	0	0		0	
14	4600000	4700000	0	0	0	0		0	
14	4700000	4800000	0	0	0	0		0	
14	4800000	4900000	0	0	0	0		0	
14	4900000	5000000	0	0	0	0		0	
14	5000000	5100000	0	0	0	0		0	
14	5100000	5200000	0	0	0	0		0	
14	5200000	5300000	0	0	0	0		0	
14	5300000	5400000	0	0	0	0		0	
14	5400000	5500000	0	0	0	0		0	
14	5500000	5600000	0	0	0	0		0	
14	5600000	5700000	0	0	0	0		0	
14	5700000	5800000	0	0	0	0		0	
14	5800000	5900000	0	0	0	0		0	
14	5900000	6000000	0	0	0	0		0	
14	6000000	6100000	0	0	0	0		0	
14	6100000	6200000	0	0	0	0		0	
14	6200000	6300000	0	0	0	0		0	
14	6300000	6400000	0	0	0	0		0	
14	6400000	6500000	0	0	0	0		0	
14	6500000	6600000	0	0	0	0		0	
14	6600000	6700000	0	0	0	0		0	
14	6700000	6800000	0	0	0	0		0	
14	6800000	6900000	0	0	0	0		0	
14	6900000	7000000	0	0	0	0		0	
14	7000000	7100000	0	0	0	0		0	
14	7100000	7200000	0	0	0	0		0	
14	7200000	7300000	0	0	0	0		0	
14	7300000	7400000	0	0	0	0		0	
14	7400000	7500000	0	0	0	0		0	
14	7500000	7600000	0	0	0	0		0	
14	7600000	7700000	0	0	0	0		0	
14	7700000	7800000	0	0	0	0		0	
14	7800000	7900000	0	0	0	0		0	
14	7900000	8000000	0	0	0	0		0	
14	8000000	8100000	0	0	0	0		0	
14	8100000	8200000	0	0	0	0		0	
14	8200000	8300000	0	0	0	0		0	
14	8300000	8400000	0	0	0	0		0	
14	8400000	8500000	0	0	0	0		0	
14	8500000	8600000	0	0	0	0		0	
14	8600000	8700000	0	0	0	0		0	
14	8700000	8800000	0	0	0	0		0	
14	8800000	8900000	0	0	0	0		0	
14	8900000	9000000	0	0	0	0		0	
14	9000000	9100000	0	0	0	0		0	
14	9100000	9200000	0	0	0	0		0	
14	9200000	9300000	0	0	0	0		0	
14	9300000	9400000	0	0	0	0		0	
14	9400000	9500000	0	0	0	0		0	
14	9500000	9600000	0	0	0	0		0	
14	9600000	9700000	0	0	0	0		0	
14	9700000	9800000	0	0	0	0		0	
14	9800000	9900000	0	0	0	0		0	
14	9900000	10000000	0	0	0	0		0	
14	10000000	10100000	0	0	0	0		0	
14	10100000	10200000	0	0	0	0		0	
14	10200000	10300000	0	0	0	0		0	
14	10300000	10400000	0	0	0	0		0	
14	10400000	10500000	0	0	0	0		0	
14	10500000	10600000	0	0	0	0		0	
14	10600000	10700000	0	0	0	0		0	
14	10700000	10800000	0	0	0	0		0	
14	10800000	10900000	0	0	0	0		0	
14	10900000	11000000	0	0	0	0		0	
14	11000000	11100000	0	0	0	0		0	
14	11100000	11200000	0	0	0	0		0	
14	11200000	11300000	0	0	0	0		0	
14	11300000	11400000	0	0	0	0		0	
14	11400000	11500000	0	0	0	0		0	
14	11500000	11600000	0	0	0	0		0	
14	11600000	11700000	0	0	0	0		0	
14	11700000	11800000	0	0	0	0		0	
14	11800000	11900000	0	0	0	0		0	
14	11900000	12000000	0	0	0	0		0	
14	12000000	12100000	0	0	0	0		0	
14	12100000	12200000	0	0	0	0		0	
14	12200000	12300000	0	0	0	0		0	
14	12300000	12400000	0	0	0	0		0	
14	12400000	12500000	0	0	0	0		0	
14	12500000	12600000	0	0	0	0		0	
14	12600000	12700000	0	0	0	0		0	
14	12700000	12800000	0	0	0	0		0	
14	12800000	12900000	0	0	0	0		0	
14	12900000	13000000	0	0	0	0		0	
14	13000000	13100000	0	0	0	0		0	
14	13100000	13200000	0	0	0	0		0	
14	13200000	13300000	0	0	0	0		0	
14	13300000	13400000	0	0	0	0		0	
14	13400000	13500000	0	0	0	0		0	
14	13500000	13600000	0	0	0	0		0	
14	13600000	13700000	0	0	0	0		0	
14	13700000	13800000	0	0	0	0		0	
14	13800000	13900000	0	0	0	0		0	
14	13900000	14000000	0	0	0	0		0	
14	14000000	14100000	0	0	0	0		0	
14	14100000	14200000	0	0	0	0		0	
14	14200000	14300000	0	0	0	0		0	
14	14300000	14400000	0	0	0	0		0	
14	14400000	14500000	0	0	0	0		0	
14	14500000	14600000	0	0	0	0		0	
14	14600000	14700000	0	0	0	0		0	
14	14700000	14800000	0	0	0	0		0	
14	14800000	14900000	0	0	0	0		0	
14	14900000	15000000	0	0	0	0		0	
14	15000000	15100000	0	0	0	0		0	
14	15100000	15200000	0	0	0	0		0	
14	15200000	15300000	0	0	0	0		0	
14	15300000	15400000	0	0	0	0		0	
14	15400000	15500000	0	0	0	0		0	
14	15500000	15600000	0	0	0	0		0	
14	15600000	15700000	0	0	0	0		0	
14	15700000	15800000	0	0	0	0		0	
14	15800000	15900000	0	0	0	0		0	
14	15900000	16000000	0	0	0	0		0	
14	16000000	16100000	0	0	0	0		0	
14	16100000	16200000	0	0	0	0		0	
14	16200000	16300000	0	0	0	0		0	
14	16300000	16400000	0	0	0	0		0	
14	16400000	16500000	0	0	0	0		0	
14	16500000	16600000	0	0	0	0		0	
14	16600000	16700000	0	0	0	0		0	
14	16700000	16800000	0	0	0	0		0	
14	16800000	16900000	0	0	0	0		0	
14	16900000	17000000	0	0	0	0		0	
14	17000000	17100000	0	0	0	0		0	
14	17100000	17200000	0	0	0	0		0	
14	17200000	17300000	0	0	0	0		0	
14	17300000	17400000	0	0	0	0		0	
14	17400000	17500000	0	0	0	0		0	
14	17500000	17600000	0	0	0	0		0	
14	17600000	17700000	0	0	0	0		0	
14	17700000	17800000	0	0	0	0		0	
14	17800000	17900000	0	0	0	0		0	
14	17900000	18000000	0	0	0	0		0	
14	18000000	18100000	0	0	0	0		0	
14	18100000	18200000	0	0	0	0		0	
14	18200000	18300000	0	0	0	0		0	
14	18300000	18400000	0	0	0	0		0	
14	18400000	18500000	0	0	0	0		0	
14	18500000	18600000	0	0	0	0		0	
14	18600000	18700000	0	0	0	0		0	
14	18700000	18800000	0	0	0	0		0	
14	18800000	18900000	0	0	0	0		0	
14	18900000	19000000	0	0	0	0		0	
14	19000000	19100000	1	1	83525	5	1	0.83525	0.2
14	19100000	19200000	41	2	63084	44	0.0487805	0.63084	0.931818
14	19200000	19300000	0	0	99971	0		0.99971	
14	19300000	19400000	0	0	62180	0		0.6218	
14	19400000	19500000	0	0	41618	0		0.41618	
14	19500000	19600000	0	0	52525	0		0.52525	
14	19600000	19700000	0	0	43920	0		0.4392	
14	19700000	19800000	0	0	44784	0		0.44784	
14	19800000	19900000	0	0	40137	0		0.40137	
14	19900000	20000000	0	0	44785	0		0.44785	
14	20000000	20100000	0	0	49245	0		0.49245	
14	20100000	20200000	0	0	48381	539		0.48381	0
14	20200000	20300000	3142	122	55713	7144	0.0388288	0.55713	0.43981
14	20300000	20400000	28768	243	56804	42275	0.00844689	0.56804	0.680497
14	20400000	20500000	33305	290	58194	35021	0.0087074	0.58194	0.951001
14	20500000	20600000	45502	364	61170	46809	0.00799965	0.6117	0.972078
14	20600000	20700000	20372	185	54165	48567	0.00908109	0.54165	0.419462
14	20700000	20800000	36915	208	63834	39033	0.00563457	0.63834	0.945738
14	20800000	20900000	51373	261	45783	52260	0.00508049	0.45783	0.983027
14	20900000	21000000	49322	336	43842	52524	0.00681238	0.43842	0.939037
14	21000000	21100000	47667	283	54683	49208	0.00593702	0.54683	0.968684
14	21100000	21200000	46896	390	52073	47922	0.00831627	0.52073	0.97859
14	21200000	21300000	44406	310	61101	45398	0.00698104	0.61101	0.978149
14	21300000	21400000	17353	152	58897	21675	0.00875929	0.58897	0.8006
14	21400000	21500000	37481	292	43191	39623	0.00779061	0.43191	0.94594
14	21500000	21600000	56414	319	36697	58937	0.00565462	0.36697	0.957192
14	21600000	21700000	36158	208	68453	39297	0.00575253	0.68453	0.920121
14	21700000	21800000	36264	237	53292	39319	0.00653541	0.53292	0.922302
14	21800000	21900000	47700	217	42114	48351	0.00454927	0.42114	0.986536
14	21900000	22000000	44699	212	41579	45950	0.00474284	0.41579	0.972775
14	22000000	22100000	28753	214	56630	36690	0.0074427	0.5663	0.783674
14	22100000	22200000	50461	403	53438	51704	0.00798637	0.53438	0.975959
14	22200000	22300000	48054	353	53617	48644	0.0073459	0.53617	0.987871
14	22300000	22400000	39340	294	44797	56451	0.00747331	0.44797	0.696888
14	22400000	22500000	27897	243	56863	54740	0.00871061	0.56863	0.509627
14	22500000	22600000	57500	473	53230	58981	0.00822609	0.5323	0.97489
14	22600000	22700000	60341	393	45755	61187	0.00651298	0.45755	0.986174
14	22700000	22800000	50854	376	51727	52204	0.00739372	0.51727	0.97414
14	22800000	22900000	58461	430	42222	59448	0.00735533	0.42222	0.983397
14	22900000	23000000	70237	525	19184	71392	0.00747469	0.19184	0.983822
14	23000000	23100000	53499	357	42544	55110	0.00667302	0.42544	0.970768
14	23100000	23200000	29667	216	71497	33032	0.00728082	0.71497	0.898129
14	23200000	23300000	42256	244	62820	43077	0.00577433	0.6282	0.980941
14	23300000	23400000	44424	197	40314	48607	0.00443454	0.40314	0.913942
14	23400000	23500000	38536	162	45963	41987	0.00420386	0.45963	0.917808
14	23500000	23600000	57495	278	28164	57911	0.0048352	0.28164	0.992817
14	23600000	23700000	41779	250	61245	42916	0.00598387	0.61245	0.973506
14	23700000	23800000	43415	206	49395	44371	0.0047449	0.49395	0.978454
14	23800000	23900000	54529	373	30090	58008	0.0068404	0.3009	0.940026
14	23900000	24000000	55007	412	43203	56925	0.00748996	0.43203	0.966307
14	24000000	24100000	48540	285	50343	50108	0.00587145	0.50343	0.968708
14	24100000	24200000	51028	386	61508	55654	0.00756447	0.61508	0.916879
14	24200000	24300000	41419	326	61784	44478	0.00787078	0.61784	0.931224
14	24300000	24400000	47770	353	70528	48964	0.00738958	0.70528	0.975615
14	24400000	24500000	7303	53	66607	7744	0.00725729	0.66607	0.943053
14	24500000	24600000	38858	178	33862	47930	0.00458078	0.33862	0.810724
14	24600000	24700000	44644	186	38165	51074	0.00416629	0.38165	0.874104
14	24700000	24800000	63162	357	26900	64254	0.00565213	0.269	0.983005
14	24800000	24900000	60369	312	40744	62816	0.00516822	0.40744	0.961045
14	24900000	25000000	41847	309	62889	44694	0.00738404	0.62889	0.9363
14	25000000	25100000	36523	303	74421	37477	0.00829614	0.74421	0.974544
14	25100000	25200000	56564	358	53295	57296	0.00632911	0.53295	0.987224
14	25200000	25300000	53682	386	47055	56633	0.00719049	0.47055	0.947893
14	25300000	25400000	68240	418	30329	69499	0.00612544	0.30329	0.981885
14	25400000	25500000	60175	389	36898	64835	0.00646448	0.36898	0.928125
14	25500000	25600000	56658	394	44902	59096	0.006954	0.44902	0.958745
14	25600000	25700000	44436	298	60603	45929	0.00670627	0.60603	0.967493
14	25700000	25800000	48509	323	62087	48999	0.00665856	0.62087	0.99
