chrom	start	end	anc_valid_bp	hum_sub	repeat_bp	mask_bp	sub_rate	repeat_frac	anc_cov
6	0	20000	0	0	0	0		0	
6	20000	40000	0	0	0	0		0	
6	40000	60000	0	0	0	0		0	
6	60000	80000	0	0	16115	0		0.80575	
6	80000	100000	0	0	17904	0		0.8952	
6	100000	120000	0	0	9438	0		0.4719	
6	120000	140000	0	0	10987	0		0.54935	
6	140000	160000	0	0	7941	0		0.39705	
6	160000	180000	0	0	12745	0		0.63725	
6	180000	200000	0	0	7426	0		0.3713	
6	200000	220000	11201	100	7490	11341	0.00892777	0.3745	0.987655
6	220000	240000	12009	138	7879	12209	0.0114914	0.39395	0.983619
6	240000	260000	7950	66	11901	8129	0.00830189	0.59505	0.97798
6	260000	280000	1852	9	16906	1868	0.00485961	0.8453	0.991435
6	280000	300000	89	0	5938	89	0	0.2969	1
6	300000	320000	3	0	4200	3	0	0.21	1
6	320000	340000	45	0	3204	46	0	0.1602	0.978261
6	340000	360000	17	0	3175	26	0	0.15875	0.653846
6	360000	380000	17	0	6764	17	0	0.3382	1
6	380000	400000	11432	99	3316	11540	0.0086599	0.1658	0.990641
6	400000	420000	12798	69	6280	12937	0.00539147	0.314	0.989256
6	420000	440000	11953	83	8321	12277	0.00694386	0.41605	0.973609
6	440000	460000	10624	90	10415	10956	0.00847139	0.52075	0.969697
6	460000	480000	11983	102	9982	12397	0.00851206	0.4991	0.966605
6	480000	500000	11874	78	8501	12235	0.00656897	0.42505	0.970494
6	500000	520000	11656	87	5453	11813	0.00746397	0.27265	0.98671
6	520000	540000	10913	91	7545	11201	0.00833868	0.37725	0.974288
6	540000	560000	12223	78	6826	12416	0.00638141	0.3413	0.984456
6	560000	580000	13455	70	5462	13630	0.00520253	0.2731	0.987161
6	580000	600000	12145	88	5224	12719	0.00724578	0.2612	0.954871
6	600000	620000	11147	94	5244	11289	0.00843276	0.2622	0.987421
6	620000	640000	13191	60	3959	13329	0.00454856	0.19795	0.989647
6	640000	660000	11748	80	11794	11895	0.00680967	0.5897	0.987642
6	660000	680000	6936	54	12103	7075	0.00778547	0.60515	0.980353
6	680000	700000	10208	57	7504	11372	0.00558386	0.3752	0.897643
6	700000	720000	12790	84	3995	12931	0.00656763	0.19975	0.989096
6	720000	740000	10640	88	7715	11297	0.00827068	0.38575	0.941843
6	740000	760000	12190	101	10765	12389	0.00828548	0.53825	0.983937
6	760000	780000	9759	129	11884	10549	0.0132186	0.5942	0.925111
6	780000	800000	12134	102	5861	12739	0.00840613	0.29305	0.952508
6	800000	820000	13004	99	5805	13196	0.00761304	0.29025	0.98545
6	820000	840000	10510	83	13293	10631	0.00789724	0.66465	0.988618
6	840000	860000	10585	76	8983	10726	0.00717997	0.44915	0.986854
6	860000	880000	11174	108	5276	11739	0.00966529	0.2638	0.95187
6	880000	900000	12407	126	5328	13354	0.0101556	0.2664	0.929085
6	900000	920000	10847	93	8063	10989	0.0085738	0.40315	0.987078
