chrom	start	end	anc_valid_bp	hum_sub	repeat_bp	mask_bp	sub_rate	repeat_frac	anc_cov
16	0	50000	0	0	0	0		0	
16	50000	100000	0	0	19107	3300		0.38214	0
16	100000	150000	21342	185	10331	28391	0.00866835	0.20662	0.751717
16	150000	200000	21241	159	25915	21827	0.00748552	0.5183	0.973153
16	200000	250000	14552	152	20031	16197	0.0104453	0.40062	0.898438
16	250000	300000	13688	106	30970	15683	0.00774401	0.6194	0.872792
16	300000	350000	22124	187	15352	25473	0.00845236	0.30704	0.868527
16	350000	400000	18920	143	20051	22358	0.00755814	0.40102	0.84623
16	400000	450000	18799	122	16459	22965	0.00648971	0.32918	0.818594
16	450000	500000	16347	137	28331	16915	0.00838074	0.56662	0.96642
16	500000	550000	21250	176	23154	21838	0.00828235	0.46308	0.973074
16	550000	600000	20607	161	12707	25050	0.00781288	0.25414	0.822635
16	600000	650000	21414	206	6968	25839	0.00961987	0.13936	0.828747
16	650000	700000	17259	149	12720	22174	0.00863318	0.2544	0.778344
16	700000	750000	27275	193	5924	29917	0.00707608	0.11848	0.911689
16	750000	800000	25003	202	11432	26396	0.00807903	0.22864	0.947227
16	800000	850000	20716	242	13498	26905	0.0116818	0.26996	0.769968
16	850000	900000	22288	270	17457	25873	0.0121141	0.34914	0.861439
16	900000	950000	28169	348	13634	28789	0.012354	0.27268	0.978464
16	950000	1000000	22955	277	12490	25683	0.0120671	0.2498	0.893782
16	1000000	1050000	22041	189	12053	24855	0.00857493	0.24106	0.886783
16	1050000	1100000	24251	386	13091	27418	0.0159169	0.26182	0.884492
16	1100000	1150000	22782	306	10249	26159	0.0134317	0.20498	0.870905
16	1150000	1200000	24099	246	10928	29028	0.0102079	0.21856	0.830198
16	1200000	1250000	26901	263	5692	28843	0.00977659	0.11384	0.93267
16	1250000	1300000	13949	155	11533	18638	0.0111119	0.23066	0.748417
16	1300000	1350000	14649	172	20890	19432	0.0117414	0.4178	0.75386
16	1350000	1400000	26049	231	11441	26651	0.0088679	0.22882	0.977412
16	1400000	1450000	20161	195	16389	24205	0.00967214	0.32778	0.832927
16	1450000	1500000	21297	205	17594	22166	0.00962577	0.35188	0.960796
16	1500000	1550000	21924	208	18642	24444	0.00948732	0.37284	0.896907
16	1550000	1600000	26553	223	12856	29068	0.0083983	0.25712	0.913479
16	1600000	1650000	25626	195	19378	26861	0.00760946	0.38756	0.954023
16	1650000	1700000	26911	210	18583	27627	0.0078035	0.37166	0.974083
16	1700000	1750000	26668	183	14313	28085	0.00686216	0.28626	0.949546
16	1750000	1800000	23087	198	20351	23562	0.00857626	0.40702	0.97984
16	1800000	1850000	26448	239	10615	26938	0.0090366	0.2123	0.98181
16	1850000	1900000	19939	181	26787	21516	0.00907769	0.53574	0.926706
16	1900000	1950000	16958	139	27754	18456	0.00819672	0.55508	0.918834
16	1950000	2000000	20198	184	20712	23169	0.00910981	0.41424	0.871768
16	2000000	2050000	20824	144	14812	24405	0.0069151	0.29624	0.853268
16	2050000	2100000	22132	155	13146	25022	0.00700343	0.26292	0.884502
16	2100000	2150000	16399	124	12740	29689	0.00756144	0.2548	0.552359
16	2150000	2200000	0	0	14598	5316		0.29196	0
16	2200000	2250000	26655	174	9516	28714	0.00652786	0.19032	0.928293
16	2250000	2300000	23374	170	19371	23826	0.00727304	0.38742	0.981029
16	2300000	2350000	22013	164	16040	23156	0.00745014	0.3208	0.950639
16	2350000	2400000	18053	115	26510	19183	0.00637013	0.5302	0.941094
16	2400000	2450000	22314	151	35470	23312	0.00676705	0.7094	0.957189
16	2450000	2500000	18369	122	26065	20580	0.00664162	0.5213	0.892566
16	2500000	2550000	26879	184	12317	28594	0.00684549	0.24634	0.940022
16	2550000	2600000	18082	223	15983	18942	0.0123327	0.31966	0.954598
16	2600000	2650000	8626	55	15842	8833	0.00637607	0.31684	0.976565
16	2650000	2700000	0	0	13881	1848		0.27762	0
16	2700000	2750000	3397	49	20695	7225	0.0144245	0.4139	0.470173
16	2750000	2800000	14630	88	16974	25746	0.00601504	0.33948	0.568244
16	2800000	2850000	25264	181	18419	26126	0.00716434	0.36838	0.967006
16	2850000	2900000	16710	166	23733	26085	0.00993417	0.47466	0.640598
16	2900000	2950000	14379	83	27008	20347	0.00577231	0.54016	0.706689
16	2950000	3000000	3123	37	29569	15775	0.0118476	0.59138	0.197971
16	3000000	3050000	26327	193	13769	27204	0.00733088	0.27538	0.967762
16	3050000	3100000	22059	117	19724	22263	0.00530396	0.39448	0.990837
16	3100000	3150000	15817	134	25690	16037	0.0084719	0.5138	0.986282
16	3150000	3200000	23249	160	21669	23451	0.00688202	0.43338	0.991386
16	3200000	3250000	19155	184	24373	20001	0.00960585	0.48746	0.957702
16	3250000	3300000	18481	125	25782	22758	0.0067637	0.51564	0.812066
16	3300000	3350000	20644	120	23473	22687	0.00581283	0.46946	0.909948
16	3350000	3400000	17755	144	28902	19806	0.00811039	0.57804	0.896446
16	3400000	3450000	16219	137	22654	21668	0.00844688	0.45308	0.748523
16	3450000	3500000	20406	141	28814	20629	0.00690973	0.57628	0.98919
16	3500000	3550000	22289	172	20348	23242	0.00771681	0.40696	0.958997
16	3550000	3600000	25638	188	23908	25987	0.00733287	0.47816	0.98657
16	3600000	3650000	24618	168	22230	25973	0.00682427	0.4446	0.94783
16	3650000	3700000	20556	143	34929	20992	0.00695661	0.69858	0.97923
16	3700000	3750000	25158	182	21814	25485	0.00723428	0.43628	0.987169
16	3750000	3800000	22921	154	22185	23717	0.00671873	0.4437	0.966438
16	3800000	3850000	27906	147	17515	28163	0.00526768	0.3503	0.990875
16	3850000	3900000	24639	132	24190	27223	0.00535736	0.4838	0.90508
16	3900000	3950000	21461	128	26182	22737	0.00596431	0.52364	0.94388
16	3950000	4000000	17302	135	36284	17626	0.00780257	0.72568	0.981618
16	4000000	4050000	23870	221	18965	25632	0.00925848	0.3793	0.931258
16	4050000	4100000	21553	168	25526	22857	0.00779474	0.51052	0.94295
16	4100000	4150000	21010	178	28974	21444	0.00847216	0.57948	0.979761
16	4150000	4200000	20169	135	28374	20652	0.00669344	0.56748	0.976612
16	4200000	4250000	19333	118	27725	19586	0.00610355	0.5545	0.987083
16	4250000	4300000	23134	181	24066	25788	0.00782398	0.48132	0.897084
16	4300000	4350000	16849	134	29746	17594	0.00795299	0.59492	0.957656
16	4350000	4400000	22051	133	19824	22997	0.00603147	0.39648	0.958864
16	4400000	4450000	25465	110	16205	26431	0.00431965	0.3241	0.963452
16	4450000	4500000	20102	117	26532	21462	0.00582032	0.53064	0.936632
16	4500000	4550000	19381	111	26018	19910	0.00572726	0.52036	0.97343
16	4550000	4600000	26838	146	22538	27123	0.00544005	0.45076	0.989492
16	4600000	4650000	18084	129	32032	18368	0.00713338	0.64064	0.984538
16	4650000	4700000	21023	170	23333	22440	0.00808638	0.46666	0.936854
16	4700000	4750000	25963	215	14007	28896	0.00828102	0.28014	0.898498
16	4750000	4800000	22636	196	24718	22872	0.00865877	0.49436	0.989682
16	4800000	4850000	19306	154	29861	19670	0.00797679	0.59722	0.981495
16	4850000	4900000	20678	142	21627	22077	0.0068672	0.43254	0.936631
16	4900000	4950000	30524	195	13161	31715	0.00638842	0.26322	0.962447
16	4950000	5000000	23110	212	25612	23401	0.00917352	0.51224	0.987565
16	5000000	5050000	18642	138	31135	19808	0.00740264	0.6227	0.941135
16	5050000	5100000	24249	182	27601	25790	0.00750546	0.55202	0.940248
16	5100000	5150000	13170	134	23356	13358	0.0101746	0.46712	0.985926
16	5150000	5200000	1559	45	29279	1664	0.0288647	0.58558	0.936899
16	5200000	5250000	14917	193	33669	15216	0.0129383	0.67338	0.98035
16	5250000	5300000	15853	139	25525	16025	0.00876806	0.5105	0.989267
16	5300000	5350000	3057	77	32544	3101	0.0251881	0.65088	0.985811
16	5350000	5400000	29278	319	27183	29915	0.0108956	0.54366	0.978706
16	5400000	5450000	27955	316	25480	29467	0.0113039	0.5096	0.948688
16	5450000	5500000	28390	319	25671	30628	0.0112364	0.51342	0.92693
16	5500000	5550000	30728	365	24016	31814	0.0118784	0.48032	0.965864
16	5550000	5600000	27766	338	29596	29156	0.0121732	0.59192	0.952325
16	5600000	5650000	28053	312	24736	28477	0.0111218	0.49472	0.985111
16	5650000	5700000	27195	261	21256	30820	0.00959735	0.42512	0.882382
16	5700000	5750000	28902	295	21916	30713	0.0102069	0.43832	0.941035
16	5750000	5800000	26093	306	24390	28825	0.0117273	0.4878	0.905221
16	5800000	5850000	27434	285	24829	30256	0.0103886	0.49658	0.906729
16	5850000	5900000	29447	253	23687	29837	0.00859171	0.47374	0.986929
16	5900000	5950000	28282	294	24347	28633	0.0103953	0.48694	0.987741
16	5950000	6000000	27249	290	26750	28744	0.0106426	0.535	0.947989
16	6000000	6050000	26763	297	26267	27138	0.0110974	0.52534	0.986182
16	6050000	6100000	31448	224	21972	31820	0.00712287	0.43944	0.988309
16	6100000	6150000	27902	273	21800	28286	0.00978424	0.436	0.986424
16	6150000	6200000	28968	253	22810	30175	0.00873378	0.4562	0.96
16	6200000	6250000	29918	306	19268	30299	0.010228	0.38536	0.987425
16	6250000	6300000	25586	265	22720	26759	0.0103572	0.4544	0.956164
16	6300000	6350000	29536	301	21038	29963	0.010191	0.42076	0.985749
16	6350000	6400000	30848	230	20115	31260	0.00745591	0.4023	0.98682
16	6400000	6450000	28195	310	21982	28529	0.0109949	0.43964	0.988293
16	6450000	6500000	27873	306	22353	28293	0.0109784	0.44706	0.985155
16	6500000	6550000	28942	247	20185	29750	0.00853431	0.4037	0.97284
16	6550000	6600000	30593	296	18192	31021	0.00967542	0.36384	0.986203
16	6600000	6650000	28880	296	22917	29305	0.0102493	0.45834	0.985497
16	6650000	6700000	26391	318	21174	27865	0.0120496	0.42348	0.947102
16	6700000	6750000	27430	280	22526	27890	0.0102078	0.45052	0.983507
16	6750000	6800000	29448	312	26192	30043	0.0105949	0.52384	0.980195
16	6800000	6850000	26350	296	23837	27329	0.0112334	0.47674	0.964177
16	6850000	6900000	25991	357	24257	26614	0.0137355	0.48514	0.976591
16	6900000	6950000	29731	469	18025	30396	0.0157748	0.3605	0.978122
16	6950000	7000000	26719	407	25163	27285	0.0152326	0.50326	0.979256
16	7000000	7050000	24946	310	25249	25372	0.0124268	0.50498	0.98321
16	7050000	7100000	26292	303	25152	26695	0.0115244	0.50304	0.984904
16	7100000	7150000	30183	327	17139	30626	0.0108339	0.34278	0.985535
16	7150000	7200000	29737	383	21201	30660	0.0128796	0.42402	0.969896
16	7200000	7250000	29463	361	20437	30143	0.0122527	0.40874	0.977441
16	7250000	7300000	22470	289	20596	23537	0.0128616	0.41192	0.954667
16	7300000	7350000	29385	332	19055	31373	0.0112983	0.3811	0.936633
16	7350000	7400000	32525	352	12501	32951	0.0108224	0.25002	0.987072
16	7400000	7450000	30827	366	18370	31618	0.0118727	0.3674	0.974983
16	7450000	7500000	29895	357	17015	30354	0.0119418	0.3403	0.984878
16	7500000	7550000	28634	356	20660	29563	0.0124328	0.4132	0.968576
16	7550000	7600000	32405	296	17923	32822	0.00913439	0.35846	0.987295
16	7600000	7650000	28677	251	19469	29001	0.00875266	0.38938	0.988828
16	7650000	7700000	31926	305	13900	32555	0.00955334	0.278	0.980679
16	7700000	7750000	33901	347	8702	34551	0.0102357	0.17404	0.981187
16	7750000	7800000	28770	373	19823	29546	0.0129649	0.39646	0.973736
16	7800000	7850000	27019	287	25218	28047	0.0106222	0.50436	0.963347
16	7850000	7900000	25417	202	25861	26478	0.00794744	0.51722	0.959929
16	7900000	7950000	22443	132	26350	28947	0.00588157	0.527	0.775314
16	7950000	8000000	29466	254	24504	29784	0.0086201	0.49008	0.989323
16	8000000	8050000	28577	196	23961	28888	0.00685866	0.47922	0.989234
16	8050000	8100000	25902	212	31170	26289	0.0081847	0.6234	0.985279
16	8100000	8150000	26718	230	23934	27051	0.00860843	0.47868	0.98769
16	8150000	8200000	21003	151	30121	23750	0.00718945	0.60242	0.884337
16	8200000	8250000	25936	217	25811	26381	0.00836675	0.51622	0.983132
16	8250000	8300000	29128	266	23579	29510	0.00913211	0.47158	0.987055
16	8300000	8350000	28485	292	26874	28843	0.010251	0.53748	0.987588
16	8350000	8400000	28595	251	25109	29213	0.00877776	0.50218	0.978845
16	8400000	8450000	28320	243	21824	30490	0.00858051	0.43648	0.928829
16	8450000	8500000	26654	287	29757	27034	0.0107676	0.59514	0.985944
16	8500000	8550000	27337	309	25239	28450	0.0113034	0.50478	0.960879
16	8550000	8600000	23706	233	27232	24970	0.00982874	0.54464	0.949379
16	8600000	8650000	17196	137	23966	17952	0.00796697	0.47932	0.957888
16	8650000	8700000	7263	63	9043	7364	0.0086741	0.18086	0.986285
16	8700000	8750000	26637	153	25910	28251	0.00574389	0.5182	0.942869
16	8750000	8800000	22121	172	29844	24939	0.00777542	0.59688	0.887004
16	8800000	8850000	22024	229	29798	22442	0.0103977	0.59596	0.981374
16	8850000	8900000	24300	197	26380	24673	0.008107	0.5276	0.984882
16	8900000	8950000	17936	173	32749	18857	0.00964541	0.65498	0.951159
16	8950000	9000000	25145	222	18318	25840	0.00882879	0.36636	0.973104
16	9000000	9050000	27849	251	17663	28428	0.00901289	0.35326	0.979633
16	9050000	9100000	15532	105	33074	15806	0.00676024	0.66148	0.982665
16	9100000	9150000	14120	114	38852	14631	0.00807365	0.77704	0.965074
16	9150000	9200000	16433	146	30977	17522	0.00888456	0.61954	0.93785
16	9200000	9250000	22282	163	24036	24379	0.00731532	0.48072	0.913983
16	9250000	9300000	17545	160	34899	19138	0.00911941	0.69798	0.916762
16	9300000	9350000	22609	152	32298	25463	0.00672299	0.64596	0.887916
16	9350000	9400000	27301	201	27997	27836	0.00736237	0.55994	0.98078
16	9400000	9450000	28089	189	26846	28916	0.00672861	0.53692	0.9714
16	9450000	9500000	25952	185	30617	28071	0.00712855	0.61234	0.924513
16	9500000	9550000	29107	254	28994	30690	0.00872642	0.57988	0.94842
16	9550000	9600000	30545	229	26741	30861	0.00749714	0.53482	0.989761
16	9600000	9650000	30301	211	25650	30769	0.00696347	0.513	0.98479
16	9650000	9700000	28101	218	28336	28405	0.00775773	0.56672	0.989298
16	9700000	9750000	28340	190	28663	29263	0.0067043	0.57326	0.968458
16	9750000	9800000	24005	202	33529	24608	0.00841491	0.67058	0.975496
16	9800000	9850000	28952	218	28666	29355	0.0075297	0.57332	0.986272
16	9850000	9900000	32381	202	16888	32684	0.00623823	0.33776	0.990729
16	9900000	9950000	30164	158	20903	30442	0.00523803	0.41806	0.990868
16	9950000	10000000	30605	202	23164	30924	0.00660023	0.46328	0.989684
16	10000000	10050000	31268	193	20753	33186	0.00617244	0.41506	0.942205
16	10050000	10100000	27184	200	29328	27712	0.00735727	0.58656	0.980947
16	10100000	10150000	29343	245	24209	31299	0.00834952	0.48418	0.937506
16	10150000	10200000	31365	241	26264	31697	0.00768372	0.52528	0.989526
16	10200000	10250000	29600	220	27479	30164	0.00743243	0.54958	0.981302
16	10250000	10300000	28191	199	25052	29124	0.00705899	0.50104	0.967965
16	10300000	10350000	25504	228	30692	26435	0.00893977	0.61384	0.964782
16	10350000	10400000	13602	142	38411	14060	0.0104396	0.76822	0.967425
16	10400000	10450000	13220	128	39184	14498	0.0096823	0.78368	0.91185
16	10450000	10500000	17091	118	40829	17319	0.00690422	0.81658	0.986835
16	10500000	10550000	13539	98	41805	13808	0.00723835	0.8361	0.980519
16	10550000	10600000	17862	154	38537	18138	0.00862165	0.77074	0.984783
16	10600000	10650000	22876	171	27953	23189	0.00747508	0.55906	0.986502
16	10650000	10700000	28289	232	23344	29248	0.00820107	0.46688	0.967211
16	10700000	10750000	23155	226	31416	24378	0.00976031	0.62832	0.949832
16	10750000	10800000	19536	197	30707	20344	0.0100839	0.61414	0.960283
16	10800000	10850000	12029	108	31893	15329	0.0089783	0.63786	0.784722
16	10850000	10900000	18783	127	30454	19441	0.00676143	0.60908	0.966154
16	10900000	10950000	20695	174	31193	22624	0.00840783	0.62386	0.914737
16	10950000	11000000	27682	195	26515	28355	0.00704429	0.5303	0.976265
16	11000000	11050000	29742	184	22956	30388	0.00618654	0.45912	0.978742
16	11050000	11100000	28884	149	20156	29711	0.00515857	0.40312	0.972165
16	11100000	11150000	28851	157	23103	29303	0.00544175	0.46206	0.984575
16	11150000	11200000	31799	160	18967	32314	0.0050316	0.37934	0.984063
16	11200000	11250000	30527	211	20136	30767	0.00691191	0.40272	0.992199
16	11250000	11300000	30939	205	19057	31337	0.00662594	0.38114	0.987299
16	11300000	11350000	23566	173	28621	24023	0.00734108	0.57242	0.980977
16	11350000	11400000	25443	217	28116	26082	0.00852887	0.56232	0.9755
16	11400000	11450000	21615	181	32888	23066	0.00837381	0.65776	0.937094
16	11450000	11500000	26834	291	27866	27192	0.0108445	0.55732	0.986834
16	11500000	11550000	24508	230	29815	26682	0.00938469	0.5963	0.918522
16	11550000	11600000	15664	153	30349	23839	0.00976762	0.60698	0.657075
16	11600000	11650000	22580	200	27442	23641	0.0088574	0.54884	0.95512
16	11650000	11700000	20154	156	28921	20380	0.0077404	0.57842	0.988911
16	11700000	11750000	18794	137	35370	19742	0.00728956	0.7074	0.951981
16	11750000	11800000	27176	144	18247	28360	0.00529879	0.36494	0.958251
16	11800000	11850000	23249	108	22113	23465	0.00464536	0.44226	0.990795
16	11850000	11900000	22506	92	23045	22942	0.0040878	0.4609	0.980996
16	11900000	11950000	13452	86	32821	14819	0.0063931	0.65642	0.907754
16	11950000	12000000	18534	105	25189	19301	0.00566526	0.50378	0.960261
16	12000000	12050000	8571	48	28418	10325	0.00560028	0.56836	0.830121
16	12050000	12100000	19760	95	30571	20427	0.00480769	0.61142	0.967347
16	12100000	12150000	9843	67	29639	10139	0.00680687	0.59278	0.970806
16	12150000	12200000	22490	136	27300	23322	0.00604713	0.546	0.964326
16	12200000	12250000	24951	179	23362	28337	0.00717406	0.46724	0.88051
16	12250000	12300000	29332	235	23499	29913	0.00801173	0.46998	0.980577
16	12300000	12350000	28874	195	27236	29208	0.00675348	0.54472	0.988565
16	12350000	12400000	28359	175	24624	28954	0.00617088	0.49248	0.97945
16	12400000	12450000	30456	245	20184	32380	0.00804439	0.40368	0.940581
16	12450000	12500000	27421	268	24404	29286	0.00977353	0.48808	0.936318
16	12500000	12550000	28438	233	22792	29007	0.00819326	0.45584	0.980384
16	12550000	12600000	28166	249	26712	28926	0.00884045	0.53424	0.973726
16	12600000	12650000	30169	464	19913	31223	0.01538	0.39826	0.966243
16	12650000	12700000	23845	532	26915	25622	0.0223108	0.5383	0.930646
16	12700000	12750000	20463	330	31485	21718	0.0161267	0.6297	0.942214
16	12750000	12800000	25146	213	24046	25464	0.00847053	0.48092	0.987512
16	12800000	12850000	23379	198	30440	23663	0.00846914	0.6088	0.987998
16	12850000	12900000	23997	166	26230	24744	0.00691753	0.5246	0.969811
16	12900000	12950000	16730	133	35633	17782	0.00794979	0.71266	0.940839
16	12950000	13000000	23537	143	28650	23839	0.00607554	0.573	0.987332
16	13000000	13050000	28127	216	26846	28380	0.00767945	0.53692	0.991085
16	13050000	13100000	28898	210	30495	29196	0.00726694	0.6099	0.989793
16	13100000	13150000	28392	192	27758	29262	0.00676247	0.55516	0.970269
16	13150000	13200000	26973	168	27379	27343	0.00622845	0.54758	0.986468
16	13200000	13250000	21368	147	23880	28377	0.00687945	0.4776	0.753004
16	13250000	13300000	25984	179	25025	27465	0.00688885	0.5005	0.946077
16	13300000	13350000	27563	180	25035	28402	0.00653049	0.5007	0.97046
16	13350000	13400000	27909	161	27012	28320	0.00576875	0.54024	0.985487
16	13400000	13450000	27391	188	24981	27654	0.00686357	0.49962	0.99049
16	13450000	13500000	25542	190	28641	26247	0.00743873	0.57282	0.97314
16	13500000	13550000	28227	224	24077	29148	0.00793566	0.48154	0.968403
16	13550000	13600000	28226	207	27623	28487	0.00733366	0.55246	0.990838
16	13600000	13650000	26614	265	29469	28918	0.00995717	0.58938	0.920326
16	13650000	13700000	25836	226	31738	27305	0.00874748	0.63476	0.9462
16	13700000	13750000	23500	169	30580	23849	0.00719149	0.6116	0.985366
16	13750000	13800000	27931	245	27470	28295	0.00877162	0.5494	0.987136
16	13800000	13850000	26813	271	29236	28184	0.010107	0.58472	0.951355
16	13850000	13900000	26005	220	28721	28524	0.00845991	0.57442	0.911688
16	13900000	13950000	26827	250	25750	27118	0.00931897	0.515	0.989269
16	13950000	14000000	24769	145	31401	27179	0.00585409	0.62802	0.911329
16	14000000	14050000	29629	187	21067	29916	0.00631138	0.42134	0.990406
16	14050000	14100000	19192	139	31372	21744	0.0072426	0.62744	0.882634
16	14100000	14150000	23823	159	35313	24350	0.00667422	0.70626	0.978357
16	14150000	14200000	26827	120	26011	27191	0.00447311	0.52022	0.986613
16	14200000	14250000	29610	122	25427	29969	0.00412023	0.50854	0.988021
16	14250000	14300000	30167	115	23252	30371	0.00381211	0.46504	0.993283
16	14300000	14350000	30360	126	20742	30535	0.0041502	0.41484	0.994269
16	14350000	14400000	25147	144	22437	25346	0.00572633	0.44874	0.992149
16	14400000	14450000	22591	124	33278	23035	0.00548891	0.66556	0.980725
16	14450000	14500000	17212	124	30954	17554	0.00720428	0.61908	0.980517
16	14500000	14550000	8912	65	27210	9020	0.00729354	0.5442	0.988027
16	14550000	14600000	28649	142	27301	28819	0.00495654	0.54602	0.994101
16	14600000	14650000	25111	124	26594	25320	0.00493807	0.53188	0.991746
16	14650000	14700000	21604	109	24343	21769	0.00504536	0.48686	0.99242
16	14700000	14750000	18200	89	28630	18801	0.00489011	0.5726	0.968034
16	14750000	14800000	8570	47	36260	9001	0.00548425	0.7252	0.952116
16	14800000	14850000	0	0	29150	0		0.583	
16	14850000	14900000	0	0	28202	0		0.56404	
16	14900000	14950000	0	0	29855	7		0.5971	0
16	14950000	15000000	0	0	22550	0		0.451	
16	15000000	15050000	0	0	20082	442		0.40164	0
16	15050000	15100000	0	0	29535	2953		0.5907	0
16	15100000	15150000	13973	114	21292	14167	0.00815859	0.42584	0.986306
16	15150000	15200000	3550	17	23121	5491	0.00478873	0.46242	0.646512
16	15200000	15250000	0	0	19596	71		0.39192	0
16	15250000	15300000	16	1	27206	66	0.0625	0.54412	0.242424
16	15300000	15350000	0	0	29814	0		0.59628	
16	15350000	15400000	34	4	29023	41	0.117647	0.58046	0.829268
16	15400000	15450000	0	0	31022	0		0.62044	
16	15450000	15500000	0	0	29447	1770		0.58894	0
16	15500000	15550000	13509	84	31564	15484	0.00621808	0.63128	0.872449
16	15550000	15600000	20058	143	35962	21569	0.00712932	0.71924	0.929946
16	15600000	15650000	15325	94	33144	21727	0.00613377	0.66288	0.705344
16	15650000	15700000	14001	88	27246	22519	0.00628527	0.54492	0.621742
16	15700000	15750000	22040	87	19437	25246	0.00394737	0.38874	0.87301
16	15750000	15800000	16246	93	31867	17430	0.00572449	0.63734	0.932071
16	15800000	15850000	23333	139	27292	23684	0.00595723	0.54584	0.98518
16	15850000	15900000	24347	135	27923	25606	0.00554483	0.55846	0.950832
16	15900000	15950000	17785	171	30949	22375	0.00961484	0.61898	0.79486
16	15950000	16000000	8405	58	29634	19415	0.00690065	0.59268	0.432913
16	16000000	16050000	9020	80	39280	15180	0.00886918	0.7856	0.594203
16	16050000	16100000	17162	174	34235	18967	0.0101387	0.6847	0.904835
16	16100000	16150000	6119	60	30801	22820	0.00980552	0.61602	0.268142
16	16150000	16200000	22696	225	28109	22994	0.00991364	0.56218	0.98704
16	16200000	16250000	23628	178	28665	24015	0.00753343	0.5733	0.983885
16	16250000	16300000	19743	150	30853	20892	0.00759763	0.61706	0.945003
16	16300000	16350000	0	0	28867	2		0.57734	0
16	16350000	16400000	0	0	22924	9		0.45848	0
16	16400000	16450000	0	0	20474	0		0.40948	
16	16450000	16500000	0	0	19450	0		0.389	
16	16500000	16550000	0	0	31102	0		0.62204	
16	16550000	16600000	0	0	30096	0		0.60192	
16	16600000	16650000	0	0	31204	0		0.62408	
16	16650000	16700000	0	0	34060	94		0.6812	0
16	16700000	16750000	0	0	35687	183		0.71374	0
16	16750000	16800000	0	0	33987	0		0.67974	
16	16800000	16850000	5	2	35411	7	0.4	0.70822	0.714286
16	16850000	16900000	20323	120	32059	20890	0.00590464	0.64118	0.972858
16	16900000	16950000	23301	143	29727	24000	0.00613708	0.59454	0.970875
16	16950000	17000000	25919	174	26845	26879	0.00671322	0.5369	0.964284
16	17000000	17050000	25115	163	29876	25640	0.00649015	0.59752	0.979524
16	17050000	17100000	23417	134	30978	23765	0.00572234	0.61956	0.985357
16	17100000	17150000	21263	128	38627	23198	0.00601985	0.77254	0.916588
16	17150000	17200000	27079	142	24143	27416	0.00524392	0.48286	0.987708
16	17200000	17250000	29628	186	25046	30020	0.00627785	0.50092	0.986942
16	17250000	17300000	29051	176	23315	29529	0.00605831	0.4663	0.983813
16	17300000	17350000	29089	248	26788	30083	0.00852556	0.53576	0.966958
16	17350000	17400000	29352	189	23917	30133	0.00643908	0.47834	0.974082
16	17400000	17450000	28210	146	24964	29338	0.00517547	0.49928	0.961552
16	17450000	17500000	29319	175	22364	30199	0.00596883	0.44728	0.97086
16	17500000	17550000	28749	151	24460	29606	0.00525236	0.4892	0.971053
