chrom	start	end	anc_valid_bp	hum_sub	repeat_bp	mask_bp	sub_rate	repeat_frac	anc_cov
18	0	20000	0	0	4323	23		0.21615	0
18	20000	40000	0	0	16331	0		0.81655	
18	40000	60000	0	0	12247	17		0.61235	0
18	60000	80000	0	0	14876	238		0.7438	0
18	80000	100000	0	0	8129	5		0.40645	0
18	100000	120000	0	0	13352	31		0.6676	0
18	120000	140000	0	0	10663	0		0.53315	
18	140000	160000	4848	20	13935	4879	0.00412541	0.69675	0.993646
18	160000	180000	6726	61	14307	6871	0.00906928	0.71535	0.978897
18	180000	200000	10570	53	12026	10645	0.00501419	0.6013	0.992954
18	200000	220000	8344	52	7495	12106	0.00623202	0.37475	0.689245
18	220000	240000	11346	67	11805	11542	0.00590516	0.59025	0.983019
18	240000	260000	9797	60	9397	11672	0.00612432	0.46985	0.839359
18	260000	280000	11081	102	11486	11175	0.00920495	0.5743	0.991588
18	280000	300000	8687	56	13226	8758	0.00644641	0.6613	0.991893
18	300000	320000	9156	97	9611	9531	0.0105941	0.48055	0.960655
18	320000	340000	11504	76	6409	11620	0.0066064	0.32045	0.990017
18	340000	360000	12307	88	7269	12444	0.0071504	0.36345	0.988991
18	360000	380000	13320	98	4241	13426	0.00735736	0.21205	0.992105
18	380000	400000	13703	100	5707	13844	0.00729767	0.28535	0.989815
18	400000	420000	10371	88	10594	10461	0.0084852	0.5297	0.991397
18	420000	440000	13047	96	7075	13157	0.00735801	0.35375	0.991639
18	440000	460000	11126	78	8592	11437	0.00701061	0.4296	0.972808
18	460000	480000	12095	92	6260	12240	0.00760645	0.313	0.988154
18	480000	500000	11971	90	8168	12070	0.00751817	0.4084	0.991798
18	500000	520000	8095	88	10806	8685	0.0108709	0.5403	0.932067
18	520000	540000	7334	40	12248	7400	0.00545405	0.6124	0.991081
18	540000	560000	8381	67	12554	8554	0.00799427	0.6277	0.979776
18	560000	580000	11139	98	10503	11933	0.00879792	0.52515	0.933462
18	580000	600000	10543	75	13355	10745	0.00711372	0.66775	0.981201
18	600000	620000	11072	106	8597	11202	0.0095737	0.42985	0.988395
18	620000	640000	10008	97	9428	10186	0.00969225	0.4714	0.982525
18	640000	660000	9719	78	10262	9955	0.00802552	0.5131	0.976293
18	660000	680000	9517	76	9151	9613	0.00798571	0.45755	0.990014
18	680000	700000	9591	61	10105	10663	0.00636013	0.50525	0.899465
18	700000	720000	7755	60	12171	7886	0.00773694	0.60855	0.983388
18	720000	740000	6528	46	11556	6619	0.00704657	0.5778	0.986252
18	740000	760000	8868	48	9891	8962	0.00541272	0.49455	0.989511
18	760000	780000	8905	61	13236	9029	0.00685008	0.6618	0.986266
18	780000	800000	8468	61	13333	8997	0.00720359	0.66665	0.941203
18	800000	820000	10998	55	6441	11070	0.00500091	0.32205	0.993496
18	820000	840000	7575	46	11668	7855	0.00607261	0.5834	0.964354
18	840000	860000	9790	109	12325	9874	0.0111338	0.61625	0.991493
18	860000	880000	8432	69	11562	8587	0.00818311	0.5781	0.981949
18	880000	900000	10316	73	13260	10412	0.00707639	0.663	0.99078
18	900000	920000	11925	162	2574	12321	0.0135849	0.1287	0.96786
18	920000	940000	12495	96	6948	12599	0.00768307	0.3474	0.991745
18	940000	960000	10647	78	10612	11052	0.00732601	0.5306	0.963355
18	960000	980000	5997	28	13541	6062	0.004669	0.67705	0.989277
18	980000	1000000	10686	52	10642	11314	0.00486618	0.5321	0.944494
18	1000000	1020000	13711	68	8728	13831	0.00495952	0.4364	0.991324
18	1020000	1040000	8672	52	14399	8753	0.00599631	0.71995	0.990746
18	1040000	1060000	7131	55	14008	7202	0.0077128	0.7004	0.990142
18	1060000	1080000	12376	69	9581	12480	0.00557531	0.47905	0.991667
18	1080000	1100000	8549	90	12199	8639	0.0105275	0.60995	0.989582
18	1100000	1120000	7729	55	12132	7787	0.00711606	0.6066	0.992552
18	1120000	1140000	10705	74	13575	10777	0.00691266	0.67875	0.993319
18	1140000	1160000	5894	59	16835	6871	0.0100102	0.84175	0.857808
18	1160000	1180000	11335	62	10541	11432	0.00546978	0.52705	0.991515
18	1180000	1200000	11523	77	10839	11640	0.00668229	0.54195	0.989948
18	1200000	1220000	8122	63	15773	8182	0.00775671	0.78865	0.992667
18	1220000	1240000	10773	59	14556	10869	0.00547665	0.7278	0.991168
18	1240000	1260000	12158	72	10909	12287	0.00592203	0.54545	0.989501
18	1260000	1280000	12620	63	12480	12746	0.00499208	0.624	0.990115
18	1280000	1300000	9140	67	17332	9275	0.00733042	0.8666	0.985445
18	1300000	1320000	12602	83	10969	12747	0.00658626	0.54845	0.988625
18	1320000	1340000	5280	51	14285	5336	0.00965909	0.71425	0.989505
18	1340000	1360000	11610	85	10940	11715	0.00732127	0.547	0.991037
18	1360000	1380000	10602	81	10659	10690	0.00764007	0.53295	0.991768
18	1380000	1400000	9782	59	13878	9866	0.00603149	0.6939	0.991486
18	1400000	1420000	12791	50	10971	12905	0.003909	0.54855	0.991166
18	1420000	1440000	13281	111	9035	13412	0.0083578	0.45175	0.990233
18	1440000	1460000	8862	60	16301	8978	0.00677048	0.81505	0.98708
18	1460000	1480000	10835	63	8390	11361	0.00581449	0.4195	0.953701
18	1480000	1500000	11301	67	10535	11441	0.00592868	0.52675	0.987763
18	1500000	1520000	10358	56	10946	10458	0.00540645	0.5473	0.990438
18	1520000	1540000	10023	43	11432	10346	0.00429013	0.5716	0.96878
18	1540000	1560000	10303	104	13046	10376	0.0100941	0.6523	0.992965
18	1560000	1580000	13774	94	10328	13904	0.00682445	0.5164	0.99065
18	1580000	1600000	12934	76	8350	13065	0.00587599	0.4175	0.989973
18	1600000	1620000	11782	48	11143	11898	0.00407401	0.55715	0.99025
18	1620000	1640000	8982	37	15789	9921	0.00411935	0.78945	0.905352
18	1640000	1660000	9712	62	11849	9807	0.00638386	0.59245	0.990313
18	1660000	1680000	13069	102	8744	13177	0.00780473	0.4372	0.991804
18	1680000	1700000	6905	67	15482	9672	0.00970311	0.7741	0.713916
18	1700000	1720000	6859	30	11565	9720	0.00437382	0.57825	0.705658
18	1720000	1740000	8335	65	12451	9754	0.00779844	0.62255	0.854521
18	1740000	1760000	10642	90	14258	10734	0.00845706	0.7129	0.991429
18	1760000	1780000	12034	125	9881	12351	0.0103872	0.49405	0.974334
18	1780000	1800000	7854	58	12710	7922	0.00738477	0.6355	0.991416
18	1800000	1820000	9495	81	16676	10443	0.00853081	0.8338	0.909221
18	1820000	1840000	12204	104	11286	12302	0.0085218	0.5643	0.992034
18	1840000	1860000	8958	64	10468	9051	0.00714445	0.5234	0.989725
18	1860000	1880000	11205	63	10243	11349	0.00562249	0.51215	0.987312
18	1880000	1900000	13041	104	11656	13196	0.00797485	0.5828	0.988254
18	1900000	1920000	10767	87	12921	10866	0.00808025	0.64605	0.990889
18	1920000	1940000	8864	100	13728	8981	0.0112816	0.6864	0.986972
18	1940000	1960000	9588	74	14291	9685	0.00771798	0.71455	0.989985
18	1960000	1980000	12677	91	7750	12818	0.00717835	0.3875	0.989
18	1980000	2000000	11775	74	12798	11882	0.0062845	0.6399	0.990995
