chrom	start	end	anc_valid_bp	hum_sub	repeat_bp	mask_bp	sub_rate	repeat_frac	anc_cov
19	0	50000	0	0	0	0		0	
19	50000	100000	0	0	16083	0		0.32166	
19	100000	150000	0	0	34982	0		0.69964	
19	150000	200000	0	0	23368	0		0.46736	
19	200000	250000	0	0	28489	1		0.56978	0
19	250000	300000	5351	73	26957	17964	0.0136423	0.53914	0.297874
19	300000	350000	18294	153	23987	21480	0.0083634	0.47974	0.851676
19	350000	400000	16303	173	27023	20336	0.0106115	0.54046	0.801682
19	400000	450000	15756	155	16990	21636	0.00983752	0.3398	0.728231
19	450000	500000	10296	125	24458	18721	0.0121406	0.48916	0.549971
19	500000	550000	16913	196	21480	19501	0.0115887	0.4296	0.867289
19	550000	600000	18185	175	21709	20157	0.00962332	0.43418	0.902168
19	600000	650000	14108	159	16201	18452	0.0112702	0.32402	0.764578
19	650000	700000	19102	169	22288	20505	0.00884724	0.44576	0.931578
19	700000	750000	13187	113	25619	19507	0.00856905	0.51238	0.676014
19	750000	800000	16989	154	25784	17873	0.00906469	0.51568	0.95054
19	800000	850000	15640	161	22588	17704	0.0102941	0.45176	0.883416
19	850000	900000	16333	161	17198	20652	0.00985734	0.34396	0.790868
19	900000	950000	1148	10	21056	18874	0.0087108	0.42112	0.0608244
19	950000	1000000	0	0	19754	20637		0.39508	0
19	1000000	1050000	8444	82	14110	21236	0.00971104	0.2822	0.397627
19	1050000	1100000	16520	129	16832	24362	0.00780872	0.33664	0.678105
19	1100000	1150000	19589	194	15731	21518	0.00990352	0.31462	0.910354
19	1150000	1200000	14201	113	22819	18174	0.00795719	0.45638	0.781391
19	1200000	1250000	18179	187	13780	21622	0.0102866	0.2756	0.840764
19	1250000	1300000	21463	183	7587	25462	0.0085263	0.15174	0.842942
19	1300000	1350000	12088	262	26805	15880	0.0216744	0.5361	0.761209
19	1350000	1400000	23969	308	14750	25453	0.0128499	0.295	0.941696
19	1400000	1450000	23713	146	11942	25085	0.00615696	0.23884	0.945306
19	1450000	1500000	19682	164	16249	22174	0.00833249	0.32498	0.887616
19	1500000	1550000	15104	155	25605	18823	0.0102622	0.5121	0.802423
19	1550000	1600000	19241	157	24364	19721	0.00815966	0.48728	0.97566
19	1600000	1650000	22248	188	15649	24151	0.0084502	0.31298	0.921204
19	1650000	1700000	17220	150	26218	18410	0.0087108	0.52436	0.935361
19	1700000	1750000	15189	140	29250	18575	0.0092172	0.585	0.817712
19	1750000	1800000	985	7	17274	24112	0.0071066	0.34548	0.040851
19	1800000	1850000	0	0	15059	25687		0.30118	0
19	1850000	1900000	13973	119	20632	19281	0.00851642	0.41264	0.724703
19	1900000	1950000	19658	149	23356	21559	0.00757961	0.46712	0.911823
19	1950000	2000000	19732	256	19887	23079	0.0129738	0.39774	0.854976
19	2000000	2050000	15827	156	26688	18207	0.00985657	0.53376	0.869281
19	2050000	2100000	16853	142	23463	18395	0.0084258	0.46926	0.916173
19	2100000	2150000	25728	209	18743	26254	0.00812345	0.37486	0.979965
19	2150000	2200000	21284	192	24210	21728	0.00902086	0.4842	0.979566
19	2200000	2250000	28563	210	12133	29025	0.00735217	0.24266	0.984083
19	2250000	2300000	16630	103	22502	18520	0.00619363	0.45004	0.897948
19	2300000	2350000	19690	186	18587	23978	0.00944642	0.37174	0.821169
19	2350000	2400000	12803	121	29967	17203	0.00945091	0.59934	0.744231
19	2400000	2450000	20359	190	21826	20909	0.00933248	0.43652	0.973696
19	2450000	2500000	16061	142	27806	17734	0.00884129	0.55612	0.905661
19	2500000	2550000	18079	136	29827	19150	0.00752254	0.59654	0.944073
19	2550000	2600000	13805	139	31279	16848	0.0100688	0.62558	0.819385
19	2600000	2650000	18182	167	28872	20046	0.00918491	0.57744	0.907014
19	2650000	2700000	14882	152	32881	18264	0.0102137	0.65762	0.814827
19	2700000	2750000	19398	155	27795	20650	0.00799051	0.5559	0.93937
19	2750000	2800000	23898	255	21476	24263	0.0106703	0.42952	0.984957
19	2800000	2850000	18205	143	25574	20640	0.00785498	0.51148	0.882025
19	2850000	2900000	17919	131	27984	18933	0.00731068	0.55968	0.946443
19	2900000	2950000	15607	158	30098	17815	0.0101237	0.60196	0.87606
