chrom	start	end	anc_valid_bp	hum_sub	repeat_bp	mask_bp	sub_rate	repeat_frac	anc_cov
22	0	20000	0	0	0	0		0	
22	20000	40000	0	0	0	0		0	
22	40000	60000	0	0	0	0		0	
22	60000	80000	0	0	0	0		0	
22	80000	100000	0	0	0	0		0	
22	100000	120000	0	0	0	0		0	
22	120000	140000	0	0	0	0		0	
22	140000	160000	0	0	0	0		0	
22	160000	180000	0	0	0	0		0	
22	180000	200000	0	0	0	0		0	
22	200000	220000	0	0	0	0		0	
22	220000	240000	0	0	0	0		0	
22	240000	260000	0	0	0	0		0	
22	260000	280000	0	0	0	0		0	
22	280000	300000	0	0	0	0		0	
22	300000	320000	0	0	0	0		0	
22	320000	340000	0	0	0	0		0	
22	340000	360000	0	0	0	0		0	
22	360000	380000	0	0	0	0		0	
22	380000	400000	0	0	0	0		0	
22	400000	420000	0	0	0	0		0	
22	420000	440000	0	0	0	0		0	
22	440000	460000	0	0	0	0		0	
22	460000	480000	0	0	0	0		0	
22	480000	500000	0	0	0	0		0	
22	500000	520000	0	0	0	0		0	
22	520000	540000	0	0	0	0		0	
22	540000	560000	0	0	0	0		0	
22	560000	580000	0	0	0	0		0	
22	580000	600000	0	0	0	0		0	
22	600000	620000	0	0	0	0		0	
22	620000	640000	0	0	0	0		0	
22	640000	660000	0	0	0	0		0	
22	660000	680000	0	0	0	0		0	
22	680000	700000	0	0	0	0		0	
22	700000	720000	0	0	0	0		0	
22	720000	740000	0	0	0	0		0	
22	740000	760000	0	0	0	0		0	
22	760000	780000	0	0	0	0		0	
22	780000	800000	0	0	0	0		0	
22	800000	820000	0	0	0	0		0	
22	820000	840000	0	0	0	0		0	
22	840000	860000	0	0	0	0		0	
22	860000	880000	0	0	0	0		0	
22	880000	900000	0	0	0	0		0	
22	900000	920000	0	0	0	0		0	
22	920000	940000	0	0	0	0		0	
22	940000	960000	0	0	0	0		0	
22	960000	980000	0	0	0	0		0	
22	980000	1000000	0	0	0	0		0	
22	1000000	1020000	0	0	0	0		0	
22	1020000	1040000	0	0	0	0		0	
22	1040000	1060000	0	0	0	0		0	
22	1060000	1080000	0	0	0	0		0	
22	1080000	1100000	0	0	0	0		0	
22	1100000	1120000	0	0	0	0		0	
22	1120000	1140000	0	0	0	0		0	
22	1140000	1160000	0	0	0	0		0	
22	1160000	1180000	0	0	0	0		0	
22	1180000	1200000	0	0	0	0		0	
22	1200000	1220000	0	0	0	0		0	
22	1220000	1240000	0	0	0	0		0	
22	1240000	1260000	0	0	0	0		0	
22	1260000	1280000	0	0	0	0		0	
22	1280000	1300000	0	0	0	0		0	
22	1300000	1320000	0	0	0	0		0	
22	1320000	1340000	0	0	0	0		0	
22	1340000	1360000	0	0	0	0		0	
22	1360000	1380000	0	0	0	0		0	
22	1380000	1400000	0	0	0	0		0	
22	1400000	1420000	0	0	0	0		0	
22	1420000	1440000	0	0	0	0		0	
22	1440000	1460000	0	0	0	0		0	
22	1460000	1480000	0	0	0	0		0	
22	1480000	1500000	0	0	0	0		0	
22	1500000	1520000	0	0	0	0		0	
22	1520000	1540000	0	0	0	0		0	
22	1540000	1560000	0	0	0	0		0	
22	1560000	1580000	0	0	0	0		0	
22	1580000	1600000	0	0	0	0		0	
22	1600000	1620000	0	0	0	0		0	
22	1620000	1640000	0	0	0	0		0	
22	1640000	1660000	0	0	0	0		0	
22	1660000	1680000	0	0	0	0		0	
22	1680000	1700000	0	0	0	0		0	
22	1700000	1720000	0	0	0	0		0	
22	1720000	1740000	0	0	0	0		0	
22	1740000	1760000	0	0	0	0		0	
22	1760000	1780000	0	0	0	0		0	
22	1780000	1800000	0	0	0	0		0	
22	1800000	1820000	0	0	0	0		0	
22	1820000	1840000	0	0	0	0		0	
22	1840000	1860000	0	0	0	0		0	
22	1860000	1880000	0	0	0	0		0	
22	1880000	1900000	0	0	0	0		0	
22	1900000	1920000	0	0	0	0		0	
22	1920000	1940000	0	0	0	0		0	
22	1940000	1960000	0	0	0	0		0	
22	1960000	1980000	0	0	0	0		0	
22	1980000	2000000	0	0	0	0		0	
22	2000000	2020000	0	0	0	0		0	
22	2020000	2040000	0	0	0	0		0	
22	2040000	2060000	0	0	0	0		0	
22	2060000	2080000	0	0	0	0		0	
22	2080000	2100000	0	0	0	0		0	
22	2100000	2120000	0	0	0	0		0	
22	2120000	2140000	0	0	0	0		0	
22	2140000	2160000	0	0	0	0		0	
22	2160000	2180000	0	0	0	0		0	
22	2180000	2200000	0	0	0	0		0	
22	2200000	2220000	0	0	0	0		0	
22	2220000	2240000	0	0	0	0		0	
22	2240000	2260000	0	0	0	0		0	
22	2260000	2280000	0	0	0	0		0	
22	2280000	2300000	0	0	0	0		0	
22	2300000	2320000	0	0	0	0		0	
22	2320000	2340000	0	0	0	0		0	
22	2340000	2360000	0	0	0	0		0	
22	2360000	2380000	0	0	0	0		0	
22	2380000	2400000	0	0	0	0		0	
22	2400000	2420000	0	0	0	0		0	
22	2420000	2440000	0	0	0	0		0	
22	2440000	2460000	0	0	0	0		0	
22	2460000	2480000	0	0	0	0		0	
22	2480000	2500000	0	0	0	0		0	
22	2500000	2520000	0	0	0	0		0	
22	2520000	2540000	0	0	0	0		0	
22	2540000	2560000	0	0	0	0		0	
22	2560000	2580000	0	0	0	0		0	
22	2580000	2600000	0	0	0	0		0	
22	2600000	2620000	0	0	0	0		0	
22	2620000	2640000	0	0	0	0		0	
22	2640000	2660000	0	0	0	0		0	
22	2660000	2680000	0	0	0	0		0	
22	2680000	2700000	0	0	0	0		0	
22	2700000	2720000	0	0	0	0		0	
22	2720000	2740000	0	0	0	0		0	
22	2740000	2760000	0	0	0	0		0	
22	2760000	2780000	0	0	0	0		0	
22	2780000	2800000	0	0	0	0		0	
22	2800000	2820000	0	0	0	0		0	
22	2820000	2840000	0	0	0	0		0	
22	2840000	2860000	0	0	0	0		0	
22	2860000	2880000	0	0	0	0		0	
22	2880000	2900000	0	0	0	0		0	
22	2900000	2920000	0	0	0	0		0	
22	2920000	2940000	0	0	0	0		0	
22	2940000	2960000	0	0	0	0		0	
22	2960000	2980000	0	0	0	0		0	
22	2980000	3000000	0	0	0	0		0	
22	3000000	3020000	0	0	0	0		0	
22	3020000	3040000	0	0	0	0		0	
22	3040000	3060000	0	0	0	0		0	
22	3060000	3080000	0	0	0	0		0	
22	3080000	3100000	0	0	0	0		0	
22	3100000	3120000	0	0	0	0		0	
22	3120000	3140000	0	0	0	0		0	
22	3140000	3160000	0	0	0	0		0	
22	3160000	3180000	0	0	0	0		0	
22	3180000	3200000	0	0	0	0		0	
22	3200000	3220000	0	0	0	0		0	
22	3220000	3240000	0	0	0	0		0	
22	3240000	3260000	0	0	0	0		0	
22	3260000	3280000	0	0	0	0		0	
22	3280000	3300000	0	0	0	0		0	
22	3300000	3320000	0	0	0	0		0	
22	3320000	3340000	0	0	0	0		0	
22	3340000	3360000	0	0	0	0		0	
22	3360000	3380000	0	0	0	0		0	
22	3380000	3400000	0	0	0	0		0	
22	3400000	3420000	0	0	0	0		0	
22	3420000	3440000	0	0	0	0		0	
22	3440000	3460000	0	0	0	0		0	
