chrom	start	end	anc_valid_bp	hum_sub	repeat_bp	mask_bp	sub_rate	repeat_frac	anc_cov
14	0	50000	0	0	0	0		0	
14	50000	100000	0	0	0	0		0	
14	100000	150000	0	0	0	0		0	
14	150000	200000	0	0	0	0		0	
14	200000	250000	0	0	0	0		0	
14	250000	300000	0	0	0	0		0	
14	300000	350000	0	0	0	0		0	
14	350000	400000	0	0	0	0		0	
14	400000	450000	0	0	0	0		0	
14	450000	500000	0	0	0	0		0	
14	500000	550000	0	0	0	0		0	
14	550000	600000	0	0	0	0		0	
14	600000	650000	0	0	0	0		0	
14	650000	700000	0	0	0	0		0	
14	700000	750000	0	0	0	0		0	
14	750000	800000	0	0	0	0		0	
14	800000	850000	0	0	0	0		0	
14	850000	900000	0	0	0	0		0	
14	900000	950000	0	0	0	0		0	
14	950000	1000000	0	0	0	0		0	
14	1000000	1050000	0	0	0	0		0	
14	1050000	1100000	0	0	0	0		0	
14	1100000	1150000	0	0	0	0		0	
14	1150000	1200000	0	0	0	0		0	
14	1200000	1250000	0	0	0	0		0	
14	1250000	1300000	0	0	0	0		0	
14	1300000	1350000	0	0	0	0		0	
14	1350000	1400000	0	0	0	0		0	
14	1400000	1450000	0	0	0	0		0	
14	1450000	1500000	0	0	0	0		0	
14	1500000	1550000	0	0	0	0		0	
14	1550000	1600000	0	0	0	0		0	
14	1600000	1650000	0	0	0	0		0	
14	1650000	1700000	0	0	0	0		0	
14	1700000	1750000	0	0	0	0		0	
14	1750000	1800000	0	0	0	0		0	
14	1800000	1850000	0	0	0	0		0	
14	1850000	1900000	0	0	0	0		0	
14	1900000	1950000	0	0	0	0		0	
14	1950000	2000000	0	0	0	0		0	
14	2000000	2050000	0	0	0	0		0	
14	2050000	2100000	0	0	0	0		0	
14	2100000	2150000	0	0	0	0		0	
14	2150000	2200000	0	0	0	0		0	
14	2200000	2250000	0	0	0	0		0	
14	2250000	2300000	0	0	0	0		0	
14	2300000	2350000	0	0	0	0		0	
14	2350000	2400000	0	0	0	0		0	
14	2400000	2450000	0	0	0	0		0	
14	2450000	2500000	0	0	0	0		0	
14	2500000	2550000	0	0	0	0		0	
14	2550000	2600000	0	0	0	0		0	
14	2600000	2650000	0	0	0	0		0	
14	2650000	2700000	0	0	0	0		0	
14	2700000	2750000	0	0	0	0		0	
14	2750000	2800000	0	0	0	0		0	
14	2800000	2850000	0	0	0	0		0	
14	2850000	2900000	0	0	0	0		0	
14	2900000	2950000	0	0	0	0		0	
14	2950000	3000000	0	0	0	0		0	
14	3000000	3050000	0	0	0	0		0	
14	3050000	3100000	0	0	0	0		0	
14	3100000	3150000	0	0	0	0		0	
14	3150000	3200000	0	0	0	0		0	
14	3200000	3250000	0	0	0	0		0	
14	3250000	3300000	0	0	0	0		0	
14	3300000	3350000	0	0	0	0		0	
14	3350000	3400000	0	0	0	0		0	
14	3400000	3450000	0	0	0	0		0	
14	3450000	3500000	0	0	0	0		0	
14	3500000	3550000	0	0	0	0		0	
14	3550000	3600000	0	0	0	0		0	
14	3600000	3650000	0	0	0	0		0	
14	3650000	3700000	0	0	0	0		0	
14	3700000	3750000	0	0	0	0		0	
14	3750000	3800000	0	0	0	0		0	
14	3800000	3850000	0	0	0	0		0	
14	3850000	3900000	0	0	0	0		0	
14	3900000	3950000	0	0	0	0		0	
14	3950000	4000000	0	0	0	0		0	
14	4000000	4050000	0	0	0	0		0	
14	4050000	4100000	0	0	0	0		0	
14	4100000	4150000	0	0	0	0		0	
14	4150000	4200000	0	0	0	0		0	
14	4200000	4250000	0	0	0	0		0	
14	4250000	4300000	0	0	0	0		0	
14	4300000	4350000	0	0	0	0		0	
14	4350000	4400000	0	0	0	0		0	
14	4400000	4450000	0	0	0	0		0	
14	4450000	4500000	0	0	0	0		0	
14	4500000	4550000	0	0	0	0		0	
14	4550000	4600000	0	0	0	0		0	
14	4600000	4650000	0	0	0	0		0	
14	4650000	4700000	0	0	0	0		0	
14	4700000	4750000	0	0	0	0		0	
14	4750000	4800000	0	0	0	0		0	
14	4800000	4850000	0	0	0	0		0	
14	4850000	4900000	0	0	0	0		0	
14	4900000	4950000	0	0	0	0		0	
14	4950000	5000000	0	0	0	0		0	
14	5000000	5050000	0	0	0	0		0	
14	5050000	5100000	0	0	0	0		0	
